time	V(N003,N006)	-I(Ls1)
5.702412499859191e-005	-7.206200e+001	-2.304211e-001
5.702474725927933e-005	-7.206200e+001	-2.351902e-001
5.702539269108803e-005	-7.206198e+001	-2.401395e-001
5.702609700334997e-005	-7.206194e+001	-2.455426e-001
5.702669815804045e-005	-7.206188e+001	-2.501577e-001
5.702733909538921e-005	-7.206181e+001	-2.550779e-001
5.702788167094791e-005	-7.206173e+001	-2.592425e-001
5.702849603056101e-005	-7.206162e+001	-2.639617e-001
5.702905534278428e-005	-7.206151e+001	-2.682596e-001
5.702970138594292e-005	-7.206136e+001	-2.732266e-001
5.703041139096081e-005	-7.206118e+001	-2.786845e-001
5.703104652375569e-005	-7.206101e+001	-2.835678e-001
5.703170628849441e-005	-7.206082e+001	-2.886447e-001
5.703229036166922e-005	-7.206064e+001	-2.931405e-001
5.703292336244905e-005	-7.206042e+001	-2.980148e-001
5.703343670455507e-005	-7.206024e+001	-3.019665e-001
5.703415519839935e-005	-7.205997e+001	-3.074998e-001
5.703474043180796e-005	-7.205974e+001	-3.120105e-001
5.703538449773615e-005	-7.205947e+001	-3.169754e-001
5.703611196983434e-005	-7.205916e+001	-3.225845e-001
5.703679757122077e-005	-7.205885e+001	-3.278709e-001
5.703750436645725e-005	-7.205852e+001	-3.333254e-001
5.703807142738303e-005	-7.205825e+001	-3.377035e-001
5.703869574894970e-005	-7.205793e+001	-3.425232e-001
5.703931880880189e-005	-7.205762e+001	-3.473344e-001
5.703999157160374e-005	-7.205726e+001	-3.525301e-001
5.704050020676680e-005	-7.205698e+001	-3.564620e-001
5.704123647647282e-005	-7.205657e+001	-3.621550e-001
5.704191361738191e-005	-7.205618e+001	-3.673903e-001
5.704261981585466e-005	-7.205577e+001	-3.728525e-001
5.704339775785693e-005	-7.205530e+001	-3.788727e-001
5.704407525624570e-005	-7.205489e+001	-3.841189e-001
5.704477312290924e-005	-7.205445e+001	-3.895218e-001
5.704540751799150e-005	-7.205405e+001	-3.944349e-001
5.704609577554792e-005	-7.205360e+001	-3.997684e-001
5.704671563465337e-005	-7.205319e+001	-4.045740e-001
5.704738901812019e-005	-7.205274e+001	-4.097961e-001
5.704797265386735e-005	-7.205234e+001	-4.143211e-001
5.704866288459777e-005	-7.205186e+001	-4.196761e-001
5.704918736033383e-005	-7.205149e+001	-4.237472e-001
5.704989623181640e-005	-7.205099e+001	-4.292511e-001
5.705060651151755e-005	-7.205048e+001	-4.347667e-001
5.705137712625256e-005	-7.204991e+001	-4.407515e-001
5.705209080776835e-005	-7.204938e+001	-4.462990e-001
5.705277376140969e-005	-7.204887e+001	-4.516091e-001
5.705347491400184e-005	-7.204834e+001	-4.570612e-001
5.705418516112381e-005	-7.204779e+001	-4.625853e-001
5.705493447641244e-005	-7.204721e+001	-4.684166e-001
5.705556120925385e-005	-7.204671e+001	-4.732971e-001
5.705623185771466e-005	-7.204618e+001	-4.785185e-001
5.705681310848765e-005	-7.204572e+001	-4.830452e-001
5.705752383586629e-005	-7.204514e+001	-4.885823e-001
5.705812622892512e-005	-7.204465e+001	-4.932785e-001
5.705885737601114e-005	-7.204405e+001	-4.989803e-001
5.705950878999292e-005	-7.204351e+001	-5.040593e-001
5.706024161565484e-005	-7.204290e+001	-5.097762e-001
5.706091247799903e-005	-7.204233e+001	-5.150125e-001
5.706169144109965e-005	-7.204167e+001	-5.210951e-001
5.706249556615547e-005	-7.204098e+001	-5.273745e-001
5.706335704522736e-005	-7.204023e+001	-5.341043e-001
5.706418061218071e-005	-7.203951e+001	-5.405427e-001
5.706495079552901e-005	-7.203884e+001	-5.465649e-001
5.706566820082542e-005	-7.203821e+001	-5.521757e-001
5.706650468287658e-005	-7.203746e+001	-5.587197e-001
5.706718683632815e-005	-7.203684e+001	-5.640604e-001
5.706800552247545e-005	-7.203611e+001	-5.704716e-001
5.706870051132361e-005	-7.203547e+001	-5.759143e-001
5.706947909863130e-005	-7.203476e+001	-5.820146e-001
5.707016211278196e-005	-7.203414e+001	-5.873689e-001
5.707096463433031e-005	-7.203339e+001	-5.936627e-001
5.707170417126959e-005	-7.203271e+001	-5.994623e-001
5.707252639530606e-005	-7.203194e+001	-6.059134e-001
5.707320320798401e-005	-7.203130e+001	-6.112269e-001
5.707398505452790e-005	-7.203056e+001	-6.173664e-001
5.707473626787702e-005	-7.202985e+001	-6.232664e-001
5.707556801965276e-005	-7.202905e+001	-6.298008e-001
5.707626635986654e-005	-7.202839e+001	-6.352913e-001
5.707708039389163e-005	-7.202760e+001	-6.416925e-001
5.707778031706443e-005	-7.202693e+001	-6.471971e-001
5.707858624671189e-005	-7.202614e+001	-6.535380e-001
5.707930614194971e-005	-7.202544e+001	-6.592053e-001
5.708012769382702e-005	-7.202464e+001	-6.656752e-001
5.708084275574056e-005	-7.202394e+001	-6.713061e-001
5.708166441652338e-005	-7.202313e+001	-6.777802e-001
5.708232048585223e-005	-7.202248e+001	-6.829522e-001
5.708312362151481e-005	-7.202168e+001	-6.892854e-001
5.708386318927015e-005	-7.202094e+001	-6.951178e-001
5.708471229443177e-005	-7.202009e+001	-7.018166e-001
5.708539251666816e-005	-7.201941e+001	-7.071868e-001
5.708619844687181e-005	-7.201860e+001	-7.135502e-001
5.708688345857716e-005	-7.201791e+001	-7.189599e-001
5.708771997915089e-005	-7.201706e+001	-7.255683e-001
5.708840298002723e-005	-7.201637e+001	-7.309674e-001
5.708925864521437e-005	-7.201550e+001	-7.377334e-001
5.708997002160988e-005	-7.201477e+001	-7.433584e-001
5.709079345040942e-005	-7.201393e+001	-7.498729e-001
5.709146204133575e-005	-7.201324e+001	-7.551651e-001
5.709229379586146e-005	-7.201239e+001	-7.617509e-001
5.709299838304303e-005	-7.201166e+001	-7.673299e-001
5.709387078503894e-005	-7.201076e+001	-7.742409e-001
5.709454719061654e-005	-7.201006e+001	-7.796025e-001
5.709535348713156e-005	-7.200922e+001	-7.859946e-001
5.709608183128282e-005	-7.200846e+001	-7.917699e-001
5.709692549815139e-005	-7.200758e+001	-7.984618e-001
5.709759591615571e-005	-7.200688e+001	-8.037832e-001
5.709844291695550e-005	-7.200599e+001	-8.105071e-001
5.709912396280673e-005	-7.200528e+001	-8.159141e-001
5.709995632858524e-005	-7.200440e+001	-8.225259e-001
5.710068502862782e-005	-7.200363e+001	-8.283170e-001
5.710150918749441e-005	-7.200276e+001	-8.348688e-001
5.710219153666420e-005	-7.200204e+001	-8.402931e-001
5.710305695117877e-005	-7.200112e+001	-8.471766e-001
5.710371427792172e-005	-7.200043e+001	-8.524076e-001
5.710453326733707e-005	-7.199955e+001	-8.589262e-001
5.710529473922023e-005	-7.199874e+001	-8.649880e-001
5.710614475310872e-005	-7.199784e+001	-8.717574e-001
5.710684472261924e-005	-7.199709e+001	-8.773354e-001
5.710766387149557e-005	-7.199621e+001	-8.838636e-001
5.710834949162178e-005	-7.199548e+001	-8.893286e-001
5.710919239092813e-005	-7.199457e+001	-8.960505e-001
5.710993327898042e-005	-7.199378e+001	-9.019619e-001
5.711076676831266e-005	-7.199288e+001	-9.086135e-001
5.711150755854260e-005	-7.199208e+001	-9.145257e-001
5.711233750987530e-005	-7.199119e+001	-9.211536e-001
5.711306006835754e-005	-7.199041e+001	-9.269262e-001
5.711388267706091e-005	-7.198952e+001	-9.334993e-001
5.711464981117301e-005	-7.198869e+001	-9.396301e-001
5.711552294414301e-005	-7.198774e+001	-9.466119e-001
5.711630624352236e-005	-7.198689e+001	-9.528784e-001
5.711713542396846e-005	-7.198599e+001	-9.595122e-001
5.711800220825972e-005	-7.198505e+001	-9.664494e-001
5.711890458739034e-005	-7.198407e+001	-9.736754e-001
5.712001425055074e-005	-7.198286e+001	-9.825650e-001
5.712102168131802e-005	-7.198176e+001	-9.906374e-001
5.712206047118551e-005	-7.198062e+001	-9.989656e-001
5.712288906014012e-005	-7.197972e+001	-1.005612e+000
5.712382406663878e-005	-7.197870e+001	-1.013113e+000
5.712475230217236e-005	-7.197768e+001	-1.020563e+000
5.712571774716324e-005	-7.197662e+001	-1.028315e+000
5.712687528168113e-005	-7.197535e+001	-1.037614e+000
5.712786534391818e-005	-7.197426e+001	-1.045569e+000
5.712890505212725e-005	-7.197312e+001	-1.053928e+000
5.712978161882256e-005	-7.197216e+001	-1.060978e+000
5.713073569183782e-005	-7.197111e+001	-1.068654e+000
5.713182588255416e-005	-7.196991e+001	-1.077428e+000
5.713291202172430e-005	-7.196871e+001	-1.086174e+000
5.713393581812374e-005	-7.196758e+001	-1.094421e+000
5.713481493838796e-005	-7.196661e+001	-1.101505e+000
5.713582029992308e-005	-7.196550e+001	-1.109610e+000
5.713681984245082e-005	-7.196440e+001	-1.117672e+000
5.713782436283198e-005	-7.196329e+001	-1.125775e+000
5.713892883149412e-005	-7.196207e+001	-1.134689e+000
5.713984308395063e-005	-7.196106e+001	-1.142072e+000
5.714087458574867e-005	-7.195992e+001	-1.150404e+000
5.714182545990933e-005	-7.195887e+001	-1.158087e+000
5.714282362852762e-005	-7.195776e+001	-1.166156e+000
5.714398461392485e-005	-7.195648e+001	-1.175545e+000
5.714497738777929e-005	-7.195538e+001	-1.183576e+000
5.714605354932198e-005	-7.195418e+001	-1.192286e+000
5.714704005582976e-005	-7.195309e+001	-1.200274e+000
5.714807788117626e-005	-7.195194e+001	-1.208680e+000
5.714939066010327e-005	-7.195049e+001	-1.219318e+000
5.715041600269904e-005	-7.194935e+001	-1.227630e+000
5.715150595256508e-005	-7.194814e+001	-1.236470e+000
5.715263178144594e-005	-7.194689e+001	-1.245604e+000
5.715377044400753e-005	-7.194563e+001	-1.254847e+000
5.715490791588897e-005	-7.194437e+001	-1.264083e+000
5.715589476561374e-005	-7.194328e+001	-1.272099e+000
5.715699882411721e-005	-7.194206e+001	-1.281072e+000
5.715826502266752e-005	-7.194065e+001	-1.291367e+000
5.715936301539226e-005	-7.193944e+001	-1.300297e+000
5.716050369838932e-005	-7.193817e+001	-1.309579e+000
5.716164089250727e-005	-7.193691e+001	-1.318837e+000
5.716279546414153e-005	-7.193563e+001	-1.328239e+000
5.716404282741171e-005	-7.193426e+001	-1.338402e+000
5.716508843168914e-005	-7.193310e+001	-1.346925e+000
5.716621844836550e-005	-7.193185e+001	-1.356139e+000
5.716769555396436e-005	-7.193021e+001	-1.368189e+000
5.716885427827141e-005	-7.192893e+001	-1.377646e+000
5.717007550737081e-005	-7.192758e+001	-1.387618e+000
5.717158862522773e-005	-7.192591e+001	-1.399978e+000
5.717282656025565e-005	-7.192455e+001	-1.410096e+000
5.717411078605753e-005	-7.192313e+001	-1.420597e+000
5.717562560452068e-005	-7.192146e+001	-1.432989e+000
5.717685107011362e-005	-7.192011e+001	-1.443019e+000
5.717812231678947e-005	-7.191871e+001	-1.453428e+000
5.717981567412793e-005	-7.191684e+001	-1.467301e+000
5.718114386375761e-005	-7.191538e+001	-1.478187e+000
5.718252315277438e-005	-7.191387e+001	-1.489498e+000
5.718437554445084e-005	-7.191183e+001	-1.504697e+000
5.718583155673489e-005	-7.191024e+001	-1.516650e+000
5.718734895606890e-005	-7.190858e+001	-1.529112e+000
5.718893128285325e-005	-7.190684e+001	-1.542116e+000
5.719054230142765e-005	-7.190508e+001	-1.555362e+000
5.719194797512272e-005	-7.190354e+001	-1.566925e+000
5.719338998772514e-005	-7.190197e+001	-1.578794e+000
5.719534075981306e-005	-7.189985e+001	-1.594858e+000
5.719690736581576e-005	-7.189814e+001	-1.607766e+000
5.719852711656486e-005	-7.189638e+001	-1.621119e+000
5.720020755839938e-005	-7.189455e+001	-1.634980e+000
5.720201344947776e-005	-7.189260e+001	-1.649883e+000
5.720353464800407e-005	-7.189095e+001	-1.662444e+000
5.720509262518124e-005	-7.188926e+001	-1.675315e+000
5.720695387562581e-005	-7.188725e+001	-1.690700e+000
5.720862533592735e-005	-7.188545e+001	-1.704523e+000
5.721032174975382e-005	-7.188362e+001	-1.718560e+000
5.721190296233288e-005	-7.188192e+001	-1.731651e+000
5.721416968492549e-005	-7.187949e+001	-1.750428e+000
5.721601596847797e-005	-7.187751e+001	-1.765731e+000
5.721791408267937e-005	-7.187548e+001	-1.781474e+000
5.721973610383550e-005	-7.187354e+001	-1.796594e+000
5.722224977738779e-005	-7.187086e+001	-1.817467e+000
5.722440937441699e-005	-7.186857e+001	-1.835412e+000
5.722658696728604e-005	-7.186626e+001	-1.853517e+000
5.722856103689065e-005	-7.186417e+001	-1.869941e+000
5.723069697593478e-005	-7.186192e+001	-1.887723e+000
5.723372729896981e-005	-7.185873e+001	-1.912969e+000
5.723623251659041e-005	-7.185610e+001	-1.933856e+000
5.723875962988919e-005	-7.185346e+001	-1.954940e+000
5.724112643096008e-005	-7.185099e+001	-1.974701e+000
5.724359586504546e-005	-7.184842e+001	-1.995334e+000
5.724738129710702e-005	-7.184450e+001	-2.026988e+000
5.725086741557059e-005	-7.184091e+001	-2.056166e+000
5.725436892121570e-005	-7.183731e+001	-2.085500e+000
5.725759787560320e-005	-7.183401e+001	-2.112574e+000
5.726066043995918e-005	-7.183090e+001	-2.138274e+000
5.726379096944196e-005	-7.182773e+001	-2.164567e+000
5.726736323816693e-005	-7.182413e+001	-2.194598e+000
5.727329539359049e-005	-7.181819e+001	-2.244527e+000
5.727961450704522e-005	-7.181191e+001	-2.297781e+000
5.728534638741768e-005	-7.180627e+001	-2.346153e+000
5.729081775618784e-005	-7.180093e+001	-2.392385e+000
5.729574262459524e-005	-7.179617e+001	-2.434047e+000
5.730070975406665e-005	-7.179140e+001	-2.476113e+000
5.730527598166862e-005	-7.178705e+001	-2.514822e+000
5.730989406022946e-005	-7.178269e+001	-2.554008e+000
5.731473905138404e-005	-7.177814e+001	-2.595160e+000
5.732037396177347e-005	-7.177292e+001	-2.643076e+000
5.732862921090792e-005	-7.176536e+001	-2.713362e+000
5.733758898939325e-005	-7.175728e+001	-2.789763e+000
5.734942384739397e-005	-7.174682e+001	-2.890852e+000
5.736161013923311e-005	-7.173629e+001	-2.995127e+000
5.737477873708069e-005	-7.172522e+001	-3.108009e+000
5.738878996745345e-005	-7.171377e+001	-3.228314e+000
5.740279320519057e-005	-7.170268e+001	-3.348735e+000
5.741756666704460e-005	-7.169137e+001	-3.475949e+000
5.744727281338947e-005	-7.166987e+001	-3.732151e+000
5.746227991917084e-005	-7.165965e+001	-3.861718e+000
5.747773956862683e-005	-7.164957e+001	-3.995242e+000
5.749321253405008e-005	-7.163995e+001	-4.128894e+000
5.750926221324859e-005	-7.163046e+001	-4.267499e+000
5.752552728654115e-005	-7.162136e+001	-4.407891e+000
5.754266385724180e-005	-7.161235e+001	-4.555675e+000
5.756036285316669e-005	-7.160365e+001	-4.708112e+000
5.757943416492221e-005	-7.159498e+001	-4.872075e+000
5.759963449141750e-005	-7.158659e+001	-5.045328e+000
5.762203643555836e-005	-7.157825e+001	-5.236853e+000
5.764648255523661e-005	-7.157030e+001	-5.444971e+000
5.767453476998867e-005	-7.156269e+001	-5.682413e+000
5.770807380627366e-005	-7.155576e+001	-5.963935e+000
5.775211196488907e-005	-7.155025e+001	-6.328802e+000
5.781250802254175e-005	-7.154880e+001	-6.819243e+000
5.788332529755853e-005	-7.155542e+001	-7.377717e+000
5.795598591966768e-005	-7.157229e+001	-7.925342e+000
5.805598591966774e-005	-7.161037e+001	-8.631962e+000
5.815598591966779e-005	-7.166335e+001	-9.278339e+000
5.825598591966785e-005	-7.173077e+001	-9.850348e+000
5.835598591966791e-005	-7.181066e+001	-1.033765e+001
5.845598591966796e-005	-7.190077e+001	-1.073058e+001
5.855598591966802e-005	-7.199863e+001	-1.102027e+001
5.865598591966808e-005	-7.210154e+001	-1.119885e+001
5.875598591966813e-005	-7.220662e+001	-1.125957e+001
5.885598591966819e-005	-7.231086e+001	-1.119695e+001
5.895598591966825e-005	-7.241108e+001	-1.100693e+001
5.905598591966830e-005	-7.250403e+001	-1.068690e+001
5.915598591966836e-005	-7.258945e+001	-1.026400e+001
5.916848591966829e-005	-7.259922e+001	-1.020122e+001
5.919348591966835e-005	-7.261758e+001	-1.006388e+001
5.919973591966832e-005	-7.262205e+001	-1.002844e+001
5.921223591966824e-005	-7.263066e+001	-9.954807e+000
5.923723591966831e-005	-7.264691e+001	-9.800135e+000
5.928723591966823e-005	-7.267521e+001	-9.460864e+000
5.938723591966829e-005	-7.271817e+001	-8.696186e+000
5.948723591966834e-005	-7.274176e+001	-7.825315e+000
5.958723591966840e-005	-7.274053e+001	-6.838598e+000
5.968723591966846e-005	-7.271116e+001	-5.744087e+000
5.978723591966851e-005	-7.265008e+001	-4.551466e+000
5.988723591966857e-005	-7.255259e+001	-3.271968e+000
5.998723591966863e-005	-7.240559e+001	-1.918295e+000
6.008723591966868e-005	-2.528388e+001	-5.697330e-001
6.014079298070820e-005	7.188594e+001	7.760063e-002
6.014089342268282e-005	7.202105e+001	7.854518e-002
6.014109430663227e-005	7.202163e+001	8.009793e-002
6.014149607453095e-005	7.202288e+001	8.320268e-002
6.014229961032853e-005	7.202517e+001	8.941385e-002
6.014363232029673e-005	7.202851e+001	9.972045e-002
6.014493251724857e-005	7.203124e+001	1.097825e-001
6.014678797820359e-005	7.203441e+001	1.241536e-001
6.014867936092222e-005	7.203695e+001	1.388167e-001
6.015105192267172e-005	7.203918e+001	1.572359e-001
6.015579704617071e-005	7.204185e+001	1.941400e-001
6.016073451278444e-005	7.204292e+001	2.326249e-001
6.016602541520743e-005	7.204245e+001	2.739764e-001
6.017244912558659e-005	7.204039e+001	3.243276e-001
6.017901656324800e-005	7.203709e+001	3.759731e-001
6.018703204407785e-005	7.203186e+001	4.392377e-001
6.019614725741914e-005	7.202479e+001	5.114851e-001
6.020754639333428e-005	7.201476e+001	6.022927e-001
6.022222699707128e-005	7.200059e+001	7.199752e-001
6.024227163457991e-005	7.197987e+001	8.819731e-001
6.027144595871460e-005	7.194845e+001	1.120373e+000
6.031680368245385e-005	7.189949e+001	1.496838e+000
6.039764624255839e-005	7.181665e+001	2.180444e+000
6.049764624255845e-005	7.172550e+001	3.040911e+000
6.059764624255851e-005	7.164640e+001	3.911267e+000
6.061014624255843e-005	7.163794e+001	4.020611e+000
6.063514624255850e-005	7.162333e+001	4.239514e+000
6.068514624255842e-005	7.159869e+001	4.675580e+000
6.078514624255848e-005	7.156318e+001	5.538605e+000
6.088514624255853e-005	7.154513e+001	6.383022e+000
6.098514624255859e-005	7.154667e+001	7.196805e+000
6.108514624255865e-005	7.156707e+001	7.968450e+000
6.118514624255870e-005	7.160522e+001	8.686466e+000
6.128514624255876e-005	7.165967e+001	9.339539e+000
6.138514624255882e-005	7.172870e+001	9.916696e+000
6.148514624255887e-005	7.181029e+001	1.040749e+001
6.158514624255893e-005	7.190216e+001	1.080215e+001
6.168514624255899e-005	7.200179e+001	1.109179e+001
6.178514624255904e-005	7.210645e+001	1.126850e+001
6.188514624255910e-005	7.221320e+001	1.132557e+001
6.198514624255916e-005	7.231898e+001	1.125757e+001
6.208514624255921e-005	7.242058e+001	1.106052e+001
6.218514624255927e-005	7.251470e+001	1.073195e+001
6.228514624255933e-005	7.260111e+001	1.029940e+001
6.232264624255932e-005	7.262954e+001	1.009525e+001
6.232889624255928e-005	7.263406e+001	1.005912e+001
6.234139624255921e-005	7.264277e+001	9.984343e+000
6.236024731915910e-005	7.265549e+001	9.868114e+000
6.238070684101097e-005	7.266847e+001	9.735794e+000
6.242162588471494e-005	7.269139e+001	9.449841e+000
6.250346397212287e-005	7.272714e+001	8.815236e+000
6.260346397212293e-005	7.275274e+001	7.941171e+000
6.270346397212298e-005	7.275450e+001	6.955620e+000
6.280346397212304e-005	7.273501e+001	5.882295e+000
