time	I(Ls1)
4.645097854844536e-005	6.625551e-007
4.645143531156813e-005	-1.276793e-006
4.645184740761769e-005	2.160246e-006
4.645227879264868e-005	-2.147202e-009
4.645293723726631e-005	1.295337e-006
4.645348115542530e-005	-4.557059e-007
4.645396914127278e-005	-5.726979e-007
4.645440784944522e-005	1.902348e-006
4.645485544463681e-005	-1.509429e-006
4.645535095168778e-005	3.428465e-007
4.645593309572996e-005	-1.157912e-006
4.645641762194837e-005	-1.169546e-007
4.645685583456452e-005	1.691487e-006
4.645730038717365e-005	-1.963870e-006
4.645773266094859e-005	-2.848529e-007
4.645846209863419e-005	-1.217303e-006
4.645904962450090e-005	4.529615e-009
4.645964138473156e-005	1.642679e-007
4.646017683118371e-005	-1.001435e-006
4.646067340436126e-005	1.470520e-006
4.646122001099469e-005	-2.965364e-007
4.646197240711102e-005	6.643621e-007
4.646268291460089e-005	-6.793233e-007
4.646331661567840e-005	4.898005e-007
4.646386357035049e-005	8.573017e-007
4.646441875189446e-005	-1.076967e-006
4.646491878020900e-005	1.215309e-006
4.646551532244865e-005	1.672690e-007
4.646640049636784e-005	7.968299e-007
4.646715737234683e-005	-1.387529e-007
4.646791689563484e-005	2.852157e-007
4.646860419140310e-005	1.765392e-007
4.646923066155100e-005	-7.757056e-007
4.646983929720893e-005	1.046511e-006
4.647047599764349e-005	-4.028268e-007
4.647132026203691e-005	1.908782e-007
4.647227271084727e-005	-2.771388e-007
4.647320935329945e-005	3.796865e-007
4.647407880577605e-005	-1.959663e-007
4.647488796037484e-005	7.938377e-008
4.647562286585073e-005	4.052564e-007
4.647631708743980e-005	-7.221888e-007
4.647700098914394e-005	7.669251e-007
4.647777630975678e-005	4.739766e-009
4.647897042080488e-005	2.112915e-007
4.648019414262906e-005	-1.511831e-007
4.648142108176529e-005	2.127440e-007
4.648260933220734e-005	-2.661323e-007
4.648369514878440e-005	2.037161e-007
4.648470387467020e-005	-1.013745e-007
4.648562183555546e-005	-9.259229e-008
4.648647464851829e-005	4.207953e-007
4.648730095056851e-005	-5.451897e-007
4.648814768573421e-005	4.624004e-007
4.648916816108600e-005	1.281146e-007
4.649093124161328e-005	-1.155224e-008
4.649305665782024e-005	-1.170162e-007
4.649502930870750e-005	4.559308e-009
4.649718468957391e-005	-1.219260e-007
4.649917330472992e-005	1.154109e-007
4.650109652023842e-005	-1.173468e-007
4.650288936367594e-005	1.904593e-007
4.650453062864904e-005	-1.247942e-007
4.650604299247956e-005	1.743345e-007
4.650741568590334e-005	-5.199011e-008
4.650867968246809e-005	1.040199e-008
4.650985169098285e-005	1.847840e-007
4.651097584223193e-005	-2.529861e-007
4.651209433983658e-005	3.541978e-007
4.651330979659005e-005	-1.983270e-007
4.651479497586584e-005	-2.575632e-009
4.651731579864704e-005	1.573453e-007
4.652235744420944e-005	1.794091e-008
4.652795691776289e-005	9.984143e-008
4.653717213649899e-005	-2.025907e-008
4.655180285193569e-005	6.320640e-008
4.657604353783262e-005	5.058424e-009
4.662422711820585e-005	5.218014e-008
4.672059427895253e-005	5.017732e-008
4.682059427895259e-005	6.346863e-008
4.692059427895265e-005	7.619974e-008
4.702059427895270e-005	8.841380e-008
4.712059427895276e-005	1.002068e-007
4.722059427895282e-005	1.086100e-007
4.732059427895287e-005	8.778522e-006
4.732215677895292e-005	5.999114e-006
4.732528177895301e-005	1.590586e-007
4.732908402650931e-005	1.304501e-007
4.733326233931161e-005	1.313302e-007
4.734105258173021e-005	1.600946e-007
4.735611030675583e-005	1.536432e-007
4.737341307996679e-005	1.594181e-007
4.740801862638850e-005	1.596385e-007
4.747722971923190e-005	1.235294e-002
4.754487975889188e-005	7.557432e-002
4.761397270976013e-005	2.397212e-001
4.769432395301072e-005	5.776325e-001
4.779432395301078e-005	1.188180e+000
4.789432395301083e-005	1.978952e+000
4.799432395301089e-005	2.919375e+000
4.809432395301095e-005	3.956707e+000
4.819432395301100e-005	5.030373e+000
4.829432395301106e-005	6.075460e+000
4.839432395301112e-005	7.026484e+000
4.849432395301117e-005	7.821197e+000
4.859432395301123e-005	8.404235e+000
4.869432395301129e-005	8.730370e+000
4.879432395301134e-005	8.767187e+000
4.889432395301140e-005	8.497041e+000
4.899432395301146e-005	7.918146e+000
4.909432395301151e-005	7.044768e+000
4.919432395301157e-005	5.906490e+000
4.929432395301163e-005	4.546599e+000
4.939432395301168e-005	3.019710e+000
4.949432395301174e-005	1.389390e+000
4.957324889089771e-005	6.652689e-002
4.957714575398405e-005	7.352259e-004
4.957716241415838e-005	4.553373e-004
4.957719573450703e-005	-9.452528e-005
4.957722197871045e-005	-4.928339e-004
4.957725352196327e-005	-8.713631e-004
4.957728663778672e-005	-1.093008e-003
4.957732183927840e-005	-1.107989e-003
4.957734639786057e-005	-9.974444e-004
4.957734682857419e-005	-9.941757e-004
4.957734769000122e-005	-9.865300e-004
4.957735285856385e-005	-9.378923e-004
4.957735974998054e-005	-8.661563e-004
4.957737353281392e-005	-7.034475e-004
4.957740109848090e-005	-3.397463e-004
4.957745622981486e-005	3.741189e-004
4.957750664211311e-005	8.309417e-004
4.957755894406061e-005	9.470646e-004
4.957759619210705e-005	8.006735e-004
4.957759685951047e-005	7.953641e-004
4.957759819431730e-005	7.824687e-004
4.957760086393074e-005	7.559356e-004
4.957760620315785e-005	7.000402e-004
4.957761688161185e-005	5.787708e-004
4.957763823852006e-005	3.150809e-004
4.957768095233627e-005	-2.183152e-004
4.957772044408989e-005	-6.298920e-004
4.957776232451154e-005	-8.760325e-004
4.957779929718386e-005	-8.720054e-004
4.957783331791454e-005	-6.736765e-004
4.957786376683180e-005	-3.868155e-004
4.957786425420518e-005	-3.813650e-004
4.957786522895216e-005	-3.697624e-004
4.957786717844611e-005	-3.463764e-004
4.957787107743401e-005	-2.989593e-004
