Freq.	I(Ls1)	I(Ls2)
1.82882882882882e+05	(-3.63813822692169e+01dB,1.53768887495532e+02°)	(-3.63813822692169e+01dB,1.53768887495532e+02°)
1.82982982982982e+05	(-3.64110592643025e+01dB,1.53633139492985e+02°)	(-3.64110592643025e+01dB,1.53633139492985e+02°)
1.83083083083082e+05	(-3.64406723950785e+01dB,1.53498039870907e+02°)	(-3.64406723950785e+01dB,1.53498039870907e+02°)
1.83183183183182e+05	(-3.64702217679846e+01dB,1.53363583970909e+02°)	(-3.64702217679846e+01dB,1.53363583970909e+02°)
1.83283283283282e+05	(-3.64997074914196e+01dB,1.53229767176591e+02°)	(-3.64997074914196e+01dB,1.53229767176592e+02°)
1.83383383383382e+05	(-3.65291296756835e+01dB,1.53096584913127e+02°)	(-3.65291296756835e+01dB,1.53096584913127e+02°)
1.83483483483482e+05	(-3.65584884329208e+01dB,1.52964032646861e+02°)	(-3.65584884329208e+01dB,1.52964032646861e+02°)
1.83583583583582e+05	(-3.65877838770653e+01dB,1.52832105884909e+02°)	(-3.65877838770653e+01dB,1.52832105884909e+02°)
1.83683683683682e+05	(-3.66170161237856e+01dB,1.52700800174759e+02°)	(-3.66170161237856e+01dB,1.52700800174759e+02°)
1.83783783783783e+05	(-3.66461852904327e+01dB,1.52570111103878e+02°)	(-3.66461852904327e+01dB,1.52570111103878e+02°)
1.83883883883883e+05	(-3.66752914959877e+01dB,1.52440034299317e+02°)	(-3.66752914959877e+01dB,1.52440034299317e+02°)
1.83983983983983e+05	(-3.67043348610116e+01dB,1.52310565427327e+02°)	(-3.67043348610116e+01dB,1.52310565427327e+02°)
1.84084084084083e+05	(-3.67333155075955e+01dB,1.52181700192970e+02°)	(-3.67333155075955e+01dB,1.52181700192970e+02°)
1.84184184184183e+05	(-3.67622335593122e+01dB,1.52053434339740e+02°)	(-3.67622335593122e+01dB,1.52053434339740e+02°)
1.84284284284283e+05	(-3.67910891411690e+01dB,1.51925763649185e+02°)	(-3.67910891411690e+01dB,1.51925763649185e+02°)
1.84384384384383e+05	(-3.68198823795615e+01dB,1.51798683940529e+02°)	(-3.68198823795615e+01dB,1.51798683940529e+02°)
1.84484484484483e+05	(-3.68486134022282e+01dB,1.51672191070301e+02°)	(-3.68486134022282e+01dB,1.51672191070301e+02°)
1.84584584584583e+05	(-3.68772823382063e+01dB,1.51546280931969e+02°)	(-3.68772823382063e+01dB,1.51546280931969e+02°)
1.84684684684683e+05	(-3.69058893177884e+01dB,1.51420949455570e+02°)	(-3.69058893177884e+01dB,1.51420949455570e+02°)
1.84784784784784e+05	(-3.69344344724804e+01dB,1.51296192607354e+02°)	(-3.69344344724804e+01dB,1.51296192607354e+02°)
1.84884884884884e+05	(-3.69629179349602e+01dB,1.51172006389417e+02°)	(-3.69629179349602e+01dB,1.51172006389417e+02°)
1.84984984984984e+05	(-3.69913398390369e+01dB,1.51048386839353e+02°)	(-3.69913398390369e+01dB,1.51048386839353e+02°)
1.85085085085084e+05	(-3.70197003196118e+01dB,1.50925330029897e+02°)	(-3.70197003196118e+01dB,1.50925330029897e+02°)
1.85185185185184e+05	(-3.70479995126396e+01dB,1.50802832068578e+02°)	(-3.70479995126396e+01dB,1.50802832068578e+02°)
1.85285285285284e+05	(-3.70762375550907e+01dB,1.50680889097372e+02°)	(-3.70762375550907e+01dB,1.50680889097372e+02°)
1.85385385385384e+05	(-3.71044145849142e+01dB,1.50559497292360e+02°)	(-3.71044145849142e+01dB,1.50559497292360e+02°)
1.85485485485484e+05	(-3.71325307410022e+01dB,1.50438652863386e+02°)	(-3.71325307410022e+01dB,1.50438652863386e+02°)
1.85585585585584e+05	(-3.71605861631542e+01dB,1.50318352053727e+02°)	(-3.71605861631542e+01dB,1.50318352053727e+02°)
1.85685685685684e+05	(-3.71885809920429e+01dB,1.50198591139751e+02°)	(-3.71885809920429e+01dB,1.50198591139751e+02°)
1.85785785785785e+05	(-3.72165153691805e+01dB,1.50079366430595e+02°)	(-3.72165153691805e+01dB,1.50079366430595e+02°)
1.85885885885885e+05	(-3.72443894368860e+01dB,1.49960674267833e+02°)	(-3.72443894368860e+01dB,1.49960674267833e+02°)
1.85985985985985e+05	(-3.72722033382527e+01dB,1.49842511025155e+02°)	(-3.72722033382527e+01dB,1.49842511025155e+02°)
1.86086086086085e+05	(-3.72999572171172e+01dB,1.49724873108045e+02°)	(-3.72999572171172e+01dB,1.49724873108045e+02°)
1.86186186186185e+05	(-3.73276512180287e+01dB,1.49607756953464e+02°)	(-3.73276512180287e+01dB,1.49607756953464e+02°)
1.86286286286285e+05	(-3.73552854862187e+01dB,1.49491159029538e+02°)	(-3.73552854862187e+01dB,1.49491159029538e+02°)
1.86386386386385e+05	(-3.73828601675722e+01dB,1.49375075835242e+02°)	(-3.73828601675722e+01dB,1.49375075835242e+02°)
1.86486486486485e+05	(-3.74103754085988e+01dB,1.49259503900094e+02°)	(-3.74103754085988e+01dB,1.49259503900094e+02°)
1.86586586586585e+05	(-3.74378313564048e+01dB,1.49144439783853e+02°)	(-3.74378313564048e+01dB,1.49144439783853e+02°)
1.86686686686685e+05	(-3.74652281586659e+01dB,1.49029880076212e+02°)	(-3.74652281586659e+01dB,1.49029880076212e+02°)
1.86786786786786e+05	(-3.74925659636009e+01dB,1.48915821396500e+02°)	(-3.74925659636009e+01dB,1.48915821396500e+02°)
1.86886886886886e+05	(-3.75198449199450e+01dB,1.48802260393388e+02°)	(-3.75198449199450e+01dB,1.48802260393388e+02°)
1.86986986986986e+05	(-3.75470651769250e+01dB,1.48689193744594e+02°)	(-3.75470651769250e+01dB,1.48689193744594e+02°)
1.87087087087086e+05	(-3.75742268842341e+01dB,1.48576618156594e+02°)	(-3.75742268842341e+01dB,1.48576618156594e+02°)
1.87187187187186e+05	(-3.76013301920078e+01dB,1.48464530364333e+02°)	(-3.76013301920078e+01dB,1.48464530364333e+02°)
1.87287287287286e+05	(-3.76283752508000e+01dB,1.48352927130940e+02°)	(-3.76283752508000e+01dB,1.48352927130940e+02°)
1.87387387387386e+05	(-3.76553622115603e+01dB,1.48241805247451e+02°)	(-3.76553622115603e+01dB,1.48241805247451e+02°)
1.87487487487486e+05	(-3.76822912256109e+01dB,1.48131161532524e+02°)	(-3.76822912256109e+01dB,1.48131161532524e+02°)
1.87587587587586e+05	(-3.77091624446249e+01dB,1.48020992832168e+02°)	(-3.77091624446248e+01dB,1.48020992832168e+02°)
1.87687687687686e+05	(-3.77359760206045e+01dB,1.47911296019468e+02°)	(-3.77359760206045e+01dB,1.47911296019468e+02°)
1.87787787787787e+05	(-3.77627321058604e+01dB,1.47802067994315e+02°)	(-3.77627321058604e+01dB,1.47802067994315e+02°)
1.87887887887887e+05	(-3.77894308529907e+01dB,1.47693305683137e+02°)	(-3.77894308529907e+01dB,1.47693305683137e+02°)
1.87987987987987e+05	(-3.78160724148614e+01dB,1.47585006038638e+02°)	(-3.78160724148614e+01dB,1.47585006038638e+02°)
1.88088088088087e+05	(-3.78426569445863e+01dB,1.47477166039533e+02°)	(-3.78426569445863e+01dB,1.47477166039533e+02°)
1.88188188188187e+05	(-3.78691845955085e+01dB,1.47369782690288e+02°)	(-3.78691845955085e+01dB,1.47369782690288e+02°)
1.88288288288287e+05	(-3.78956555211813e+01dB,1.47262853020868e+02°)	(-3.78956555211813e+01dB,1.47262853020868e+02°)
1.88388388388387e+05	(-3.79220698753503e+01dB,1.47156374086476e+02°)	(-3.79220698753503e+01dB,1.47156374086476e+02°)
1.88488488488487e+05	(-3.79484278119353e+01dB,1.47050342967310e+02°)	(-3.79484278119353e+01dB,1.47050342967310e+02°)
1.88588588588587e+05	(-3.79747294850135e+01dB,1.46944756768307e+02°)	(-3.79747294850134e+01dB,1.46944756768307e+02°)
1.88688688688687e+05	(-3.80009750488020e+01dB,1.46839612618901e+02°)	(-3.80009750488020e+01dB,1.46839612618901e+02°)
1.88788788788787e+05	(-3.80271646576420e+01dB,1.46734907672779e+02°)	(-3.80271646576420e+01dB,1.46734907672779e+02°)
1.88888888888888e+05	(-3.80532984659821e+01dB,1.46630639107637e+02°)	(-3.80532984659821e+01dB,1.46630639107637e+02°)
1.88988988988988e+05	(-3.80793766283628e+01dB,1.46526804124948e+02°)	(-3.80793766283628e+01dB,1.46526804124948e+02°)
1.89089089089088e+05	(-3.81053992994014e+01dB,1.46423399949718e+02°)	(-3.81053992994014e+01dB,1.46423399949718e+02°)
1.89189189189188e+05	(-3.81313666337767e+01dB,1.46320423830261e+02°)	(-3.81313666337767e+01dB,1.46320423830261e+02°)
1.89289289289288e+05	(-3.81572787862148e+01dB,1.46217873037959e+02°)	(-3.81572787862148e+01dB,1.46217873037959e+02°)
1.89389389389388e+05	(-3.81831359114747e+01dB,1.46115744867043e+02°)	(-3.81831359114747e+01dB,1.46115744867043e+02°)
1.89489489489488e+05	(-3.82089381643344e+01dB,1.46014036634359e+02°)	(-3.82089381643344e+01dB,1.46014036634359e+02°)
1.89589589589588e+05	(-3.82346856995775e+01dB,1.45912745679147e+02°)	(-3.82346856995775e+01dB,1.45912745679147e+02°)
1.89689689689688e+05	(-3.82603786719801e+01dB,1.45811869362822e+02°)	(-3.82603786719801e+01dB,1.45811869362822e+02°)
1.89789789789788e+05	(-3.82860172362978e+01dB,1.45711405068752e+02°)	(-3.82860172362978e+01dB,1.45711405068752e+02°)
1.89889889889889e+05	(-3.83116015472531e+01dB,1.45611350202042e+02°)	(-3.83116015472531e+01dB,1.45611350202042e+02°)
1.89989989989989e+05	(-3.83371317595237e+01dB,1.45511702189319e+02°)	(-3.83371317595237e+01dB,1.45511702189319e+02°)
1.90090090090089e+05	(-3.83626080277298e+01dB,1.45412458478523e+02°)	(-3.83626080277298e+01dB,1.45412458478523e+02°)
1.90190190190189e+05	(-3.83880305064235e+01dB,1.45313616538693e+02°)	(-3.83880305064235e+01dB,1.45313616538694e+02°)
1.90290290290289e+05	(-3.84133993500766e+01dB,1.45215173859762e+02°)	(-3.84133993500766e+01dB,1.45215173859762e+02°)
1.90390390390389e+05	(-3.84387147130700e+01dB,1.45117127952350e+02°)	(-3.84387147130700e+01dB,1.45117127952350e+02°)
1.90490490490489e+05	(-3.84639767496832e+01dB,1.45019476347561e+02°)	(-3.84639767496832e+01dB,1.45019476347561e+02°)
1.90590590590589e+05	(-3.84891856140835e+01dB,1.44922216596785e+02°)	(-3.84891856140835e+01dB,1.44922216596785e+02°)
1.90690690690689e+05	(-3.85143414603160e+01dB,1.44825346271494e+02°)	(-3.85143414603160e+01dB,1.44825346271494e+02°)
1.90790790790789e+05	(-3.85394444422935e+01dB,1.44728862963050e+02°)	(-3.85394444422935e+01dB,1.44728862963050e+02°)
1.90890890890890e+05	(-3.85644947137872e+01dB,1.44632764282505e+02°)	(-3.85644947137872e+01dB,1.44632764282505e+02°)
1.90990990990990e+05	(-3.85894924284171e+01dB,1.44537047860414e+02°)	(-3.85894924284171e+01dB,1.44537047860414e+02°)
1.91091091091090e+05	(-3.86144377396429e+01dB,1.44441711346642e+02°)	(-3.86144377396429e+01dB,1.44441711346642e+02°)
1.91191191191190e+05	(-3.86393308007550e+01dB,1.44346752410174e+02°)	(-3.86393308007550e+01dB,1.44346752410174e+02°)
1.91291291291290e+05	(-3.86641717648659e+01dB,1.44252168738930e+02°)	(-3.86641717648659e+01dB,1.44252168738930e+02°)
1.91391391391390e+05	(-3.86889607849020e+01dB,1.44157958039581e+02°)	(-3.86889607849020e+01dB,1.44157958039581e+02°)
1.91491491491490e+05	(-3.87136980135951e+01dB,1.44064118037367e+02°)	(-3.87136980135951e+01dB,1.44064118037367e+02°)
1.91591591591590e+05	(-3.87383836034745e+01dB,1.43970646475913e+02°)	(-3.87383836034745e+01dB,1.43970646475913e+02°)
1.91691691691690e+05	(-3.87630177068593e+01dB,1.43877541117055e+02°)	(-3.87630177068593e+01dB,1.43877541117055e+02°)
1.91791791791790e+05	(-3.87876004758509e+01dB,1.43784799740658e+02°)	(-3.87876004758509e+01dB,1.43784799740658e+02°)
1.91891891891891e+05	(-3.88121320623255e+01dB,1.43692420144448e+02°)	(-3.88121320623255e+01dB,1.43692420144448e+02°)
1.91991991991991e+05	(-3.88366126179270e+01dB,1.43600400143832e+02°)	(-3.88366126179270e+01dB,1.43600400143832e+02°)
1.92092092092091e+05	(-3.88610422940604e+01dB,1.43508737571732e+02°)	(-3.88610422940604e+01dB,1.43508737571732e+02°)
1.92192192192191e+05	(-3.88854212418845e+01dB,1.43417430278413e+02°)	(-3.88854212418845e+01dB,1.43417430278413e+02°)
1.92292292292291e+05	(-3.89097496123058e+01dB,1.43326476131317e+02°)	(-3.89097496123058e+01dB,1.43326476131317e+02°)
1.92392392392391e+05	(-3.89340275559719e+01dB,1.43235873014897e+02°)	(-3.89340275559719e+01dB,1.43235873014897e+02°)
1.92492492492491e+05	(-3.89582552232655e+01dB,1.43145618830453e+02°)	(-3.89582552232655e+01dB,1.43145618830453e+02°)
1.92592592592591e+05	(-3.89824327642983e+01dB,1.43055711495968e+02°)	(-3.89824327642983e+01dB,1.43055711495968e+02°)
1.92692692692691e+05	(-3.90065603289050e+01dB,1.42966148945952e+02°)	(-3.90065603289050e+01dB,1.42966148945952e+02°)
1.92792792792791e+05	(-3.90306380666380e+01dB,1.42876929131280e+02°)	(-3.90306380666380e+01dB,1.42876929131280e+02°)
1.92892892892892e+05	(-3.90546661267617e+01dB,1.42788050019034e+02°)	(-3.90546661267617e+01dB,1.42788050019034e+02°)
1.92992992992992e+05	(-3.90786446582473e+01dB,1.42699509592353e+02°)	(-3.90786446582473e+01dB,1.42699509592353e+02°)
1.93093093093092e+05	(-3.91025738097674e+01dB,1.42611305850274e+02°)	(-3.91025738097674e+01dB,1.42611305850274e+02°)
1.93193193193192e+05	(-3.91264537296913e+01dB,1.42523436807582e+02°)	(-3.91264537296913e+01dB,1.42523436807582e+02°)
1.93293293293292e+05	(-3.91502845660797e+01dB,1.42435900494661e+02°)	(-3.91502845660797e+01dB,1.42435900494661e+02°)
1.93393393393392e+05	(-3.91740664666807e+01dB,1.42348694957342e+02°)	(-3.91740664666807e+01dB,1.42348694957342e+02°)
1.93493493493492e+05	(-3.91977995789244e+01dB,1.42261818256760e+02°)	(-3.91977995789244e+01dB,1.42261818256760e+02°)
1.93593593593592e+05	(-3.92214840499193e+01dB,1.42175268469204e+02°)	(-3.92214840499193e+01dB,1.42175268469204e+02°)
1.93693693693692e+05	(-3.92451200264474e+01dB,1.42089043685978e+02°)	(-3.92451200264474e+01dB,1.42089043685978e+02°)
1.93793793793792e+05	(-3.92687076549603e+01dB,1.42003142013256e+02°)	(-3.92687076549603e+01dB,1.42003142013256e+02°)
1.93893893893893e+05	(-3.92922470815751e+01dB,1.41917561571937e+02°)	(-3.92922470815751e+01dB,1.41917561571937e+02°)
1.93993993993993e+05	(-3.93157384520710e+01dB,1.41832300497514e+02°)	(-3.93157384520710e+01dB,1.41832300497514e+02°)
1.94094094094093e+05	(-3.93391819118846e+01dB,1.41747356939930e+02°)	(-3.93391819118846e+01dB,1.41747356939930e+02°)
1.94194194194193e+05	(-3.93625776061072e+01dB,1.41662729063442e+02°)	(-3.93625776061072e+01dB,1.41662729063442e+02°)
1.94294294294293e+05	(-3.93859256794808e+01dB,1.41578415046490e+02°)	(-3.93859256794808e+01dB,1.41578415046490e+02°)
1.94394394394393e+05	(-3.94092262763950e+01dB,1.41494413081558e+02°)	(-3.94092262763950e+01dB,1.41494413081558e+02°)
1.94494494494493e+05	(-3.94324795408833e+01dB,1.41410721375046e+02°)	(-3.94324795408833e+01dB,1.41410721375046e+02°)
1.94594594594593e+05	(-3.94556856166205e+01dB,1.41327338147138e+02°)	(-3.94556856166205e+01dB,1.41327338147138e+02°)
1.94694694694693e+05	(-3.94788446469192e+01dB,1.41244261631670e+02°)	(-3.94788446469192e+01dB,1.41244261631670e+02°)
1.94794794794793e+05	(-3.95019567747272e+01dB,1.41161490076008e+02°)	(-3.95019567747272e+01dB,1.41161490076008e+02°)
1.94894894894894e+05	(-3.95250221426244e+01dB,1.41079021740916e+02°)	(-3.95250221426244e+01dB,1.41079021740916e+02°)
1.94994994994994e+05	(-3.95480408928203e+01dB,1.40996854900433e+02°)	(-3.95480408928203e+01dB,1.40996854900433e+02°)
1.95095095095094e+05	(-3.95710131671512e+01dB,1.40914987841748e+02°)	(-3.95710131671512e+01dB,1.40914987841748e+02°)
1.95195195195194e+05	(-3.95939391070779e+01dB,1.40833418865079e+02°)	(-3.95939391070779e+01dB,1.40833418865079e+02°)
1.95295295295294e+05	(-3.96168188536831e+01dB,1.40752146283552e+02°)	(-3.96168188536831e+01dB,1.40752146283552e+02°)
1.95395395395394e+05	(-3.96396525476690e+01dB,1.40671168423078e+02°)	(-3.96396525476690e+01dB,1.40671168423078e+02°)
1.95495495495494e+05	(-3.96624403293552e+01dB,1.40590483622238e+02°)	(-3.96624403293552e+01dB,1.40590483622238e+02°)
1.95595595595594e+05	(-3.96851823386768e+01dB,1.40510090232161e+02°)	(-3.96851823386768e+01dB,1.40510090232161e+02°)
1.95695695695694e+05	(-3.97078787151818e+01dB,1.40429986616412e+02°)	(-3.97078787151818e+01dB,1.40429986616412e+02°)
1.95795795795794e+05	(-3.97305295980294e+01dB,1.40350171150878e+02°)	(-3.97305295980294e+01dB,1.40350171150877e+02°)
1.95895895895895e+05	(-3.97531351259884e+01dB,1.40270642223646e+02°)	(-3.97531351259884e+01dB,1.40270642223646e+02°)
1.95995995995995e+05	(-3.97756954374349e+01dB,1.40191398234902e+02°)	(-3.97756954374349e+01dB,1.40191398234902e+02°)
1.96096096096095e+05	(-3.97982106703508e+01dB,1.40112437596811e+02°)	(-3.97982106703508e+01dB,1.40112437596811e+02°)
1.96196196196195e+05	(-3.98206809623224e+01dB,1.40033758733408e+02°)	(-3.98206809623224e+01dB,1.40033758733408e+02°)
1.96296296296295e+05	(-3.98431064505382e+01dB,1.39955360080494e+02°)	(-3.98431064505382e+01dB,1.39955360080494e+02°)
1.96396396396395e+05	(-3.98654872717882e+01dB,1.39877240085521e+02°)	(-3.98654872717882e+01dB,1.39877240085521e+02°)
1.96496496496495e+05	(-3.98878235624618e+01dB,1.39799397207492e+02°)	(-3.98878235624618e+01dB,1.39799397207492e+02°)
1.96596596596595e+05	(-3.99101154585471e+01dB,1.39721829916851e+02°)	(-3.99101154585471e+01dB,1.39721829916851e+02°)
1.96696696696695e+05	(-3.99323630956288e+01dB,1.39644536695378e+02°)	(-3.99323630956288e+01dB,1.39644536695378e+02°)
1.96796796796795e+05	(-3.99545666088879e+01dB,1.39567516036090e+02°)	(-3.99545666088879e+01dB,1.39567516036090e+02°)
1.96896896896895e+05	(-3.99767261330999e+01dB,1.39490766443134e+02°)	(-3.99767261330998e+01dB,1.39490766443134e+02°)
1.96996996996996e+05	(-3.99988418026340e+01dB,1.39414286431688e+02°)	(-3.99988418026340e+01dB,1.39414286431688e+02°)
1.97097097097096e+05	(-4.00209137514521e+01dB,1.39338074527861e+02°)	(-4.00209137514521e+01dB,1.39338074527861e+02°)
1.97197197197196e+05	(-4.00429421131078e+01dB,1.39262129268594e+02°)	(-4.00429421131078e+01dB,1.39262129268594e+02°)
1.97297297297296e+05	(-4.00649270207454e+01dB,1.39186449201558e+02°)	(-4.00649270207454e+01dB,1.39186449201558e+02°)
1.97397397397396e+05	(-4.00868686070994e+01dB,1.39111032885063e+02°)	(-4.00868686070994e+01dB,1.39111032885063e+02°)
1.97497497497496e+05	(-4.01087670044934e+01dB,1.39035878887959e+02°)	(-4.01087670044934e+01dB,1.39035878887959e+02°)
1.97597597597596e+05	(-4.01306223448395e+01dB,1.38960985789539e+02°)	(-4.01306223448395e+01dB,1.38960985789539e+02°)
1.97697697697696e+05	(-4.01524347596377e+01dB,1.38886352179448e+02°)	(-4.01524347596377e+01dB,1.38886352179448e+02°)
1.97797797797796e+05	(-4.01742043799753e+01dB,1.38811976657588e+02°)	(-4.01742043799753e+01dB,1.38811976657588e+02°)
1.97897897897896e+05	(-4.01959313365262e+01dB,1.38737857834029e+02°)	(-4.01959313365262e+01dB,1.38737857834029e+02°)
1.97997997997997e+05	(-4.02176157595506e+01dB,1.38663994328911e+02°)	(-4.02176157595506e+01dB,1.38663994328911e+02°)
1.98098098098097e+05	(-4.02392577788944e+01dB,1.38590384772362e+02°)	(-4.02392577788944e+01dB,1.38590384772362e+02°)
1.98198198198197e+05	(-4.02608575239890e+01dB,1.38517027804404e+02°)	(-4.02608575239890e+01dB,1.38517027804404e+02°)
1.98298298298297e+05	(-4.02824151238506e+01dB,1.38443922074864e+02°)	(-4.02824151238506e+01dB,1.38443922074864e+02°)
1.98398398398397e+05	(-4.03039307070803e+01dB,1.38371066243289e+02°)	(-4.03039307070803e+01dB,1.38371066243289e+02°)
1.98498498498497e+05	(-4.03254044018636e+01dB,1.38298458978860e+02°)	(-4.03254044018636e+01dB,1.38298458978860e+02°)
1.98598598598597e+05	(-4.03468363359702e+01dB,1.38226098960302e+02°)	(-4.03468363359702e+01dB,1.38226098960302e+02°)
1.98698698698697e+05	(-4.03682266367540e+01dB,1.38153984875804e+02°)	(-4.03682266367540e+01dB,1.38153984875804e+02°)
1.98798798798797e+05	(-4.03895754311527e+01dB,1.38082115422934e+02°)	(-4.03895754311527e+01dB,1.38082115422934e+02°)
1.98898898898897e+05	(-4.04108828456879e+01dB,1.38010489308552e+02°)	(-4.04108828456879e+01dB,1.38010489308552e+02°)
1.98998998998998e+05	(-4.04321490064650e+01dB,1.37939105248733e+02°)	(-4.04321490064650e+01dB,1.37939105248733e+02°)
1.99099099099098e+05	(-4.04533740391734e+01dB,1.37867961968685e+02°)	(-4.04533740391734e+01dB,1.37867961968685e+02°)
1.99199199199198e+05	(-4.04745580690861e+01dB,1.37797058202665e+02°)	(-4.04745580690861e+01dB,1.37797058202665e+02°)
1.99299299299298e+05	(-4.04957012210600e+01dB,1.37726392693901e+02°)	(-4.04957012210600e+01dB,1.37726392693901e+02°)
1.99399399399398e+05	(-4.05168036195362e+01dB,1.37655964194517e+02°)	(-4.05168036195362e+01dB,1.37655964194517e+02°)
1.99499499499498e+05	(-4.05378653885398e+01dB,1.37585771465448e+02°)	(-4.05378653885398e+01dB,1.37585771465448e+02°)
1.99599599599598e+05	(-4.05588866516804e+01dB,1.37515813276368e+02°)	(-4.05588866516804e+01dB,1.37515813276368e+02°)
1.99699699699698e+05	(-4.05798675321519e+01dB,1.37446088405613e+02°)	(-4.05798675321519e+01dB,1.37446088405613e+02°)
1.99799799799798e+05	(-4.06008081527331e+01dB,1.37376595640101e+02°)	(-4.06008081527331e+01dB,1.37376595640101e+02°)
1.99899899899898e+05	(-4.06217086357880e+01dB,1.37307333775263e+02°)	(-4.06217086357880e+01dB,1.37307333775263e+02°)
2.00000000000000e+05	(-4.06425691032661e+01dB,1.37238301614965e+02°)	(-4.06425691032661e+01dB,1.37238301614965e+02°)
