Freq.	I(Ls1)	I(Ls2)
1.41041041041040e+05	(-2.91372115271179e+01dB,-5.14343066126600e+01°)	(-3.52740681966830e+01dB,-4.64193185135523e+01°)
1.41141141141141e+05	(-2.91000737784149e+01dB,-5.18362687894565e+01°)	(-3.52332900021705e+01dB,-4.67437184517001e+01°)
1.41241241241241e+05	(-2.90629764187736e+01dB,-5.22392531243232e+01°)	(-3.51925019578561e+01dB,-4.70693683382795e+01°)
1.41341341341341e+05	(-2.90259195771059e+01dB,-5.26432740808734e+01°)	(-3.51517045559281e+01dB,-4.73962844683404e+01°)
1.41441441441441e+05	(-2.89889034230594e+01dB,-5.30483463500405e+01°)	(-3.51108983308544e+01dB,-4.77244833351143e+01°)
1.41541541541541e+05	(-2.89519281681985e+01dB,-5.34544848484954e+01°)	(-3.50700838605020e+01dB,-4.80539816284255e+01°)
1.41641641641641e+05	(-2.89149940672011e+01dB,-5.38617047169118e+01°)	(-3.50292617672738e+01dB,-4.83847962329544e+01°)
1.41741741741741e+05	(-2.88781014190736e+01dB,-5.42700213180693e+01°)	(-3.49884327192614e+01dB,-4.87169442263463e+01°)
1.41841841841841e+05	(-2.88412505683803e+01dB,-5.46794502347913e+01°)	(-3.49475974314157e+01dB,-4.90504428771598e+01°)
1.41941941941941e+05	(-2.88044419064914e+01dB,-5.50900072677102e+01°)	(-3.49067566667340e+01dB,-4.93853096426491e+01°)
1.42042042042041e+05	(-2.87676758728458e+01dB,-5.55017084328530e+01°)	(-3.48659112374635e+01dB,-4.97215621663727e+01°)
1.42142142142142e+05	(-2.87309529562318e+01dB,-5.59145699590435e+01°)	(-3.48250620063224e+01dB,-5.00592182756236e+01°)
1.42242242242242e+05	(-2.86942736960829e+01dB,-5.63286082851097e+01°)	(-3.47842098877373e+01dB,-5.03982959786722e+01°)
1.42342342342342e+05	(-2.86576386837909e+01dB,-5.67438400568951e+01°)	(-3.47433558490974e+01dB,-5.07388134618161e+01°)
1.42442442442442e+05	(-2.86210485640346e+01dB,-5.71602821240602e+01°)	(-3.47025009120251e+01dB,-5.10807890862291e+01°)
1.42542542542542e+05	(-2.85845040361243e+01dB,-5.75779515366742e+01°)	(-3.46616461536634e+01dB,-5.14242413846019e+01°)
1.42642642642642e+05	(-2.85480058553629e+01dB,-5.79968655415818e+01°)	(-3.46207927079789e+01dB,-5.17691890575670e+01°)
1.42742742742742e+05	(-2.85115548344214e+01dB,-5.84170415785426e+01°)	(-3.45799417670810e+01dB,-5.21156509698990e+01°)
1.42842842842842e+05	(-2.84751518447308e+01dB,-5.88384972761325e+01°)	(-3.45390945825573e+01dB,-5.24636461464836e+01°)
1.42942942942942e+05	(-2.84387978178878e+01dB,-5.92612504473998e+01°)	(-3.44982524668233e+01dB,-5.28131937680453e+01°)
1.43043043043042e+05	(-2.84024937470758e+01dB,-5.96853190852672e+01°)	(-3.44574167944883e+01dB,-5.31643131666271e+01°)
1.43143143143143e+05	(-2.83662406884998e+01dB,-6.01107213576695e+01°)	(-3.44165890037350e+01dB,-5.35170238208100e+01°)
1.43243243243243e+05	(-2.83300397628350e+01dB,-6.05374756024211e+01°)	(-3.43757705977140e+01dB,-5.38713453506675e+01°)
1.43343343343343e+05	(-2.82938921566887e+01dB,-6.09656003218014e+01°)	(-3.43349631459511e+01dB,-5.42272975124435e+01°)
1.43443443443443e+05	(-2.82577991240741e+01dB,-6.13951141768501e+01°)	(-3.42941682857686e+01dB,-5.45849001929431e+01°)
1.43543543543543e+05	(-2.82217619878972e+01dB,-6.18260359813616e+01°)	(-3.42533877237185e+01dB,-5.49441734036292e+01°)
1.43643643643643e+05	(-2.81857821414540e+01dB,-6.22583846955707e+01°)	(-3.42126232370275e+01dB,-5.53051372744128e+01°)
1.43743743743743e+05	(-2.81498610499384e+01dB,-6.26921794195170e+01°)	(-3.41718766750535e+01dB,-5.56678120471286e+01°)
1.43843843843843e+05	(-2.81140002519600e+01dB,-6.31274393860811e+01°)	(-3.41311499607517e+01dB,-5.60322180686846e+01°)
1.43943943943943e+05	(-2.80782013610708e+01dB,-6.35641839536784e+01°)	(-3.40904450921502e+01dB,-5.63983757838750e+01°)
1.44044044044043e+05	(-2.80424660672990e+01dB,-6.40024325986037e+01°)	(-3.40497641438342e+01dB,-5.67663057278476e+01°)
1.44144144144144e+05	(-2.80067961386899e+01dB,-6.44422049070126e+01°)	(-3.40091092684375e+01dB,-5.71360285182118e+01°)
1.44244244244244e+05	(-2.79711934228530e+01dB,-6.48835205665324e+01°)	(-3.39684826981395e+01dB,-5.75075648467807e+01°)
1.44344344344344e+05	(-2.79356598485122e+01dB,-6.53263993574884e+01°)	(-3.39278867461680e+01dB,-5.78809354709316e+01°)
1.44444444444444e+05	(-2.79001974270603e+01dB,-6.57708611437366e+01°)	(-3.38873238083052e+01dB,-5.82561612045774e+01°)
1.44544544544544e+05	(-2.78648082541141e+01dB,-6.62169258630908e+01°)	(-3.38467963643957e+01dB,-5.86332629087359e+01°)
1.44644644644644e+05	(-2.78294945110704e+01dB,-6.66646135173329e+01°)	(-3.38063069798557e+01dB,-5.90122614816855e+01°)
1.44744744744744e+05	(-2.77942584666599e+01dB,-6.71139441617966e+01°)	(-3.37658583071812e+01dB,-5.93931778486982e+01°)
1.44844844844844e+05	(-2.77591024784986e+01dB,-6.75649378945104e+01°)	(-3.37254530874532e+01dB,-5.97760329513357e+01°)
1.44944944944944e+05	(-2.77240289946332e+01dB,-6.80176148448915e+01°)	(-3.36850941518389e+01dB,-6.01608477362982e+01°)
1.45045045045044e+05	(-2.76890405550803e+01dB,-6.84719951619780e+01°)	(-3.36447844230863e+01dB,-6.05476431438170e+01°)
1.45145145145144e+05	(-2.76541397933565e+01dB,-6.89280990021887e+01°)	(-3.36045269170104e+01dB,-6.09364400955753e+01°)
1.45245245245245e+05	(-2.76193294379965e+01dB,-6.93859465165988e+01°)	(-3.35643247439690e+01dB,-6.13272594821501e+01°)
1.45345345345345e+05	(-2.75846123140588e+01dB,-6.98455578377206e+01°)	(-3.35241811103253e+01dB,-6.17201221499609e+01°)
1.45445445445445e+05	(-2.75499913446144e+01dB,-7.03069530657800e+01°)	(-3.34840993198951e+01dB,-6.21150488877170e+01°)
1.45545545545545e+05	(-2.75154695522176e+01dB,-7.07701522544763e+01°)	(-3.34440827753765e+01dB,-6.25120604123516e+01°)
1.45645645645645e+05	(-2.74810500603553e+01dB,-7.12351753962156e+01°)	(-3.34041349797584e+01dB,-6.29111773544317e+01°)
1.45745745745745e+05	(-2.74467360948719e+01dB,-7.17020424068078e+01°)	(-3.33642595377060e+01dB,-6.33124202430335e+01°)
1.45845845845845e+05	(-2.74125309853676e+01dB,-7.21707731096186e+01°)	(-3.33244601569195e+01dB,-6.37158094900773e+01°)
1.45945945945945e+05	(-2.73784381665666e+01dB,-7.26413872191642e+01°)	(-3.32847406494633e+01dB,-6.41213653741050e+01°)
1.46046046046045e+05	(-2.73444611796504e+01dB,-7.31139043241439e+01°)	(-3.32451049330624e+01dB,-6.45291080234999e+01°)
1.46146146146145e+05	(-2.73106036735562e+01dB,-7.35883438698987e+01°)	(-3.32055570323622e+01dB,-6.49390573991333e+01°)
1.46246246246246e+05	(-2.72768694062326e+01dB,-7.40647251402898e+01°)	(-3.31661010801487e+01dB,-6.53512332764343e+01°)
1.46346346346346e+05	(-2.72432622458530e+01dB,-7.45430672389894e+01°)	(-3.31267413185248e+01dB,-6.57656552268728e+01°)
1.46446446446446e+05	(-2.72097861719790e+01dB,-7.50233890701783e+01°)	(-3.30874821000386e+01dB,-6.61823425988523e+01°)
1.46546546546546e+05	(-2.71764452766724e+01dB,-7.55057093186422e+01°)	(-3.30483278887612e+01dB,-6.66013144980028e+01°)
1.46646646646646e+05	(-2.71432437655507e+01dB,-7.59900464292639e+01°)	(-3.30092832613072e+01dB,-6.70225897668714e+01°)
1.46746746746746e+05	(-2.71101859587816e+01dB,-7.64764185859061e+01°)	(-3.29703529077960e+01dB,-6.74461869640053e+01°)
1.46846846846846e+05	(-2.70772762920115e+01dB,-7.69648436896842e+01°)	(-3.29315416327476e+01dB,-6.78721243424267e+01°)
1.46946946946946e+05	(-2.70445193172246e+01dB,-7.74553393366224e+01°)	(-3.28928543559091e+01dB,-6.83004198274919e+01°)
1.47047047047046e+05	(-2.70119197035265e+01dB,-7.79479227946966e+01°)	(-3.28542961130074e+01dB,-6.87310909941396e+01°)
1.47147147147146e+05	(-2.69794822378482e+01dB,-7.84426109802632e+01°)	(-3.28158720564209e+01dB,-6.91641550435256e+01°)
1.47247247247247e+05	(-2.69472118255641e+01dB,-7.89394204338744e+01°)	(-3.27775874557686e+01dB,-6.95996287790460e+01°)
1.47347347347347e+05	(-2.69151134910205e+01dB,-7.94383672954843e+01°)	(-3.27394476984081e+01dB,-7.00375285817525e+01°)
1.47447447447447e+05	(-2.68831923779674e+01dB,-7.99394672790494e+01°)	(-3.27014582898382e+01dB,-7.04778703851624e+01°)
1.47547547547547e+05	(-2.68514537498891e+01dB,-8.04427356465319e+01°)	(-3.26636248540016e+01dB,-7.09206696494734e+01°)
1.47647647647647e+05	(-2.68199029902273e+01dB,-8.09481871813097e+01°)	(-3.26259531334795e+01dB,-7.13659413351859e+01°)
1.47747747747747e+05	(-2.67885456024915e+01dB,-8.14558361610074e+01°)	(-3.25884489895751e+01dB,-7.18136998761474e+01°)
1.47847847847847e+05	(-2.67573872102497e+01dB,-8.19656963297560e+01°)	(-3.25511184022781e+01dB,-7.22639591520254e+01°)
1.47947947947947e+05	(-2.67264335569947e+01dB,-8.24777808698970e+01°)	(-3.25139674701042e+01dB,-7.27167324602277e+01°)
1.48048048048047e+05	(-2.66956905058790e+01dB,-8.29921023731463e+01°)	(-3.24770024098048e+01dB,-7.31720324872807e+01°)
1.48148148148147e+05	(-2.66651640393113e+01dB,-8.35086728112352e+01°)	(-3.24402295559394e+01dB,-7.36298712796878e+01°)
1.48248248248248e+05	(-2.66348602584110e+01dB,-8.40275035060481e+01°)	(-3.24036553603049e+01dB,-7.40902602142832e+01°)
1.48348348348348e+05	(-2.66047853823108e+01dB,-8.45486050992809e+01°)	(-3.23672863912154e+01dB,-7.45532099681081e+01°)
1.48448448448448e+05	(-2.65749457473039e+01dB,-8.50719875216444e+01°)	(-3.23311293326262e+01dB,-7.50187304878320e+01°)
1.48548548548548e+05	(-2.65453478058283e+01dB,-8.55976599616380e+01°)	(-3.22951909830953e+01dB,-7.54868309587452e+01°)
1.48648648648648e+05	(-2.65159981252810e+01dB,-8.61256308339299e+01°)	(-3.22594782545765e+01dB,-7.59575197733569e+01°)
1.48748748748748e+05	(-2.64869033866577e+01dB,-8.66559077473677e+01°)	(-3.22239981710372e+01dB,-7.64308044996254e+01°)
1.48848848848848e+05	(-2.64580703830097e+01dB,-8.71884974726645e+01°)	(-3.21887578668952e+01dB,-7.69066918488634e+01°)
1.48948948948948e+05	(-2.64295060177134e+01dB,-8.77234059097919e+01°)	(-3.21537645852676e+01dB,-7.73851876433501e+01°)
1.49049049049048e+05	(-2.64012173025442e+01dB,-8.82606380551262e+01°)	(-3.21190256760258e+01dB,-7.78662967836971e+01°)
1.49149149149148e+05	(-2.63732113555519e+01dB,-8.88001979683885e+01°)	(-3.20845485936512e+01dB,-7.83500232160083e+01°)
1.49249249249249e+05	(-2.63454953987277e+01dB,-8.93420887394312e+01°)	(-3.20503408948849e+01dB,-7.88363698988854e+01°)
1.49349349349349e+05	(-2.63180767554614e+01dB,-8.98863124549163e+01°)	(-3.20164102361657e+01dB,-7.93253387703262e+01°)
1.49449449449449e+05	(-2.62909628477793e+01dB,-9.04328701649431e+01°)	(-3.19827643708519e+01dB,-7.98169307145713e+01°)
1.49549549549549e+05	(-2.62641611933607e+01dB,-9.09817618496817e+01°)	(-3.19494111462207e+01dB,-8.03111455289573e+01°)
1.49649649649649e+05	(-2.62376794023263e+01dB,-9.15329863860711e+01°)	(-3.19163585002400e+01dB,-8.08079818908332e+01°)
1.49749749749749e+05	(-2.62115251737939e+01dB,-9.20865415146482e+01°)	(-3.18836144581092e+01dB,-8.13074373246088e+01°)
1.49849849849849e+05	(-2.61857062921983e+01dB,-9.26424238065694e+01°)	(-3.18511871285633e+01dB,-8.18095081689943e+01°)
1.49949949949949e+05	(-2.61602306233701e+01dB,-9.32006286309010e+01°)	(-3.18190846999376e+01dB,-8.23141895445088e+01°)
1.50050050050049e+05	(-2.61351061103705e+01dB,-9.37611501222449e+01°)	(-3.17873154359879e+01dB,-8.28214753213237e+01°)
1.50150150150149e+05	(-2.61103407690792e+01dB,-9.43239811487795e+01°)	(-3.17558876714656e+01dB,-8.33313580875206e+01°)
1.50250250250250e+05	(-2.60859426835325e+01dB,-9.48891132807923e+01°)	(-3.17248098074419e+01dB,-8.38438291178407e+01°)
1.50350350350350e+05	(-2.60619200010101e+01dB,-9.54565367597863e+01°)	(-3.16940903063826e+01dB,-8.43588783430069e+01°)
1.50450450450450e+05	(-2.60382809268683e+01dB,-9.60262404682433e+01°)	(-3.16637376869690e+01dB,-8.48764943197035e+01°)
1.50550550550550e+05	(-2.60150337191197e+01dB,-9.65982119001331e+01°)	(-3.16337605186664e+01dB,-8.53966642012990e+01°)
1.50650650650650e+05	(-2.59921866827591e+01dB,-9.71724371322534e+01°)	(-3.16041674160383e+01dB,-8.59193737094010e+01°)
1.50750750750750e+05	(-2.59697481638355e+01dB,-9.77489007964955e+01°)	(-3.15749670328083e+01dB,-8.64446071063352e+01°)
1.50850850850850e+05	(-2.59477265432723e+01dB,-9.83275860531250e+01°)	(-3.15461680556699e+01dB,-8.69723471686386e+01°)
1.50950950950950e+05	(-2.59261302304371e+01dB,-9.89084745651762e+01°)	(-3.15177791978469e+01dB,-8.75025751616659e+01°)
1.51051051051050e+05	(-2.59049676564642e+01dB,-9.94915464740504e+01°)	(-3.14898091924066e+01dB,-8.80352708153989e+01°)
1.51151151151150e+05	(-2.58842472673341e+01dB,-1.00076780376422e+02°)	(-3.14622667853303e+01dB,-8.85704123015622e+01°)
1.51251251251251e+05	(-2.58639775167134e+01dB,-1.00664153302542e+02°)	(-3.14351607283452e+01dB,-8.91079762121382e+01°)
1.51351351351351e+05	(-2.58441668585614e+01dB,-1.01253640696050e+02°)	(-3.14084997715230e+01dB,-8.96479375393824e+01°)
1.51451451451451e+05	(-2.58248237395094e+01dB,-1.01845216395372e+02°)	(-3.13822926556520e+01dB,-9.01902696574363e+01°)
1.51551551551551e+05	(-2.58059565910203e+01dB,-1.02438852616832e+02°)	(-3.13565481043895e+01dB,-9.07349443056363e+01°)
1.51651651651651e+05	(-2.57875738213370e+01dB,-1.03034519939540e+02°)	(-3.13312748162037e+01dB,-9.12819315736152e+01°)
1.51751751751751e+05	(-2.57696838072279e+01dB,-1.03632187292185e+02°)	(-3.13064814561130e+01dB,-9.18311998882942e+01°)
1.51851851851851e+05	(-2.57522948855408e+01dB,-1.04231821941808e+02°)	(-3.12821766472345e+01dB,-9.23827160028606e+01°)
1.51951951951951e+05	(-2.57354153445764e+01dB,-1.04833389484650e+02°)	(-3.12583689621515e+01dB,-9.29364449878196e+01°)
1.52052052052051e+05	(-2.57190534152926e+01dB,-1.05436853839177e+02°)	(-3.12350669141137e+01dB,-9.34923502242175e+01°)
1.52152152152151e+05	(-2.57032172623545e+01dB,-1.06042177241356e+02°)	(-3.12122789480823e+01dB,-9.40503933991173e+01°)
1.52252252252251e+05	(-2.56879149750433e+01dB,-1.06649320242271e+02°)	(-3.11900134316343e+01dB,-9.46105345034168e+01°)
1.52352352352352e+05	(-2.56731545580390e+01dB,-1.07258241708164e+02°)	(-3.11682786457424e+01dB,-9.51727318320835e+01°)
1.52452452452452e+05	(-2.56589439220942e+01dB,-1.07868898822970e+02°)	(-3.11470827754449e+01dB,-9.57369419868869e+01°)
1.52552552552552e+05	(-2.56452908746161e+01dB,-1.08481247093420e+02°)	(-3.11264339004242e+01dB,-9.63031198816956e+01°)
1.52652652652652e+05	(-2.56322031101728e+01dB,-1.09095240356778e+02°)	(-3.11063399855118e+01dB,-9.68712187504079e+01°)
1.52752752752752e+05	(-2.56196882009459e+01dB,-1.09710830791269e+02°)	(-3.10868088711370e+01dB,-9.74411901575734e+01°)
1.52852852852852e+05	(-2.56077535871461e+01dB,-1.10327968929255e+02°)	(-3.10678482637420e+01dB,-9.80129840117581e+01°)
1.52952952952952e+05	(-2.55964065674144e+01dB,-1.10946603673201e+02°)	(-3.10494657261805e+01dB,-9.85865485817022e+01°)
1.53053053053052e+05	(-2.55856542892290e+01dB,-1.11566682314479e+02°)	(-3.10316686681239e+01dB,-9.91618305153078e+01°)
1.53153153153152e+05	(-2.55755037393400e+01dB,-1.12188150555026e+02°)	(-3.10144643364951e+01dB,-9.97387748614881e+01°)
1.53253253253252e+05	(-2.55659617342549e+01dB,-1.12810952531894e+02°)	(-3.09978598059529e+01dB,-1.00317325094902e+02°)
1.53353353353353e+05	(-2.55570349107962e+01dB,-1.13435030844701e+02°)	(-3.09818619694499e+01dB,-1.00897423143586e+02°)
1.53453453453453e+05	(-2.55487297167561e+01dB,-1.14060326585988e+02°)	(-3.09664775288871e+01dB,-1.01479009419498e+02°)
1.53553553553553e+05	(-2.55410524016717e+01dB,-1.14686779374478e+02°)	(-3.09517129858894e+01dB,-1.02062022851953e+02°)
1.53653653653653e+05	(-2.55340090077434e+01dB,-1.15314327391231e+02°)	(-3.09375746327246e+01dB,-1.02646400923962e+02°)
1.53753753753753e+05	(-2.55276053609217e+01dB,-1.15942907418662e+02°)	(-3.09240685433914e+01dB,-1.03232079711424e+02°)
1.53853853853853e+05	(-2.55218470621864e+01dB,-1.16572454882399e+02°)	(-3.09112005648995e+01dB,-1.03818993925164e+02°)
1.53953953953953e+05	(-2.55167394790415e+01dB,-1.17202903895935e+02°)	(-3.08989763087666e+01dB,-1.04407076955759e+02°)
1.54054054054053e+05	(-2.55122877372502e+01dB,-1.17834187308023e+02°)	(-3.08874011427547e+01dB,-1.04996260921103e+02°)
1.54154154154153e+05	(-2.55084967128340e+01dB,-1.18466236752745e+02°)	(-3.08764801828717e+01dB,-1.05586476716657e+02°)
1.54254254254253e+05	(-2.55053710243581e+01dB,-1.19098982702199e+02°)	(-3.08662182856588e+01dB,-1.06177654068296e+02°)
1.54354354354354e+05	(-2.55029150255263e+01dB,-1.19732354521701e+02°)	(-3.08566200407883e+01dB,-1.06769721587688e+02°)
1.54454454454454e+05	(-2.55011327981079e+01dB,-1.20366280527425e+02°)	(-3.08476897639937e+01dB,-1.07362606830098e+02°)
1.54554554554554e+05	(-2.55000281452174e+01dB,-1.21000688046374e+02°)	(-3.08394314903517e+01dB,-1.07956236354523e+02°)
1.54654654654654e+05	(-2.54996045849679e+01dB,-1.21635503478566e+02°)	(-3.08318489679398e+01dB,-1.08550535786050e+02°)
1.54754754754754e+05	(-2.54998653445176e+01dB,-1.22270652361331e+02°)	(-3.08249456518862e+01dB,-1.09145429880307e+02°)
1.54854854854854e+05	(-2.55008133545285e+01dB,-1.22906059435566e+02°)	(-3.08187246988322e+01dB,-1.09740842589882e+02°)
1.54954954954954e+05	(-2.55024512440538e+01dB,-1.23541648713832e+02°)	(-3.08131889618241e+01dB,-1.10336697132583e+02°)
1.55055055055054e+05	(-2.55047813358721e+01dB,-1.24177343550135e+02°)	(-3.08083409856512e+01dB,-1.10932916061375e+02°)
1.55155155155154e+05	(-2.55078056422807e+01dB,-1.24813066711252e+02°)	(-3.08041830026444e+01dB,-1.11529421335863e+02°)
1.55255255255254e+05	(-2.55115258613644e+01dB,-1.25448740449430e+02°)	(-3.08007169289491e+01dB,-1.12126134395141e+02°)
1.55355355355355e+05	(-2.55159433737498e+01dB,-1.26084286576296e+02°)	(-3.07979443612849e+01dB,-1.12722976231864e+02°)
1.55455455455455e+05	(-2.55210592398566e+01dB,-1.26719626537819e+02°)	(-3.07958665742019e+01dB,-1.13319867467356e+02°)
1.55555555555555e+05	(-2.55268741976550e+01dB,-1.27354681490139e+02°)	(-3.07944845178435e+01dB,-1.13916728427590e+02°)
1.55655655655655e+05	(-2.55333886609357e+01dB,-1.27989372376088e+02°)	(-3.07937988162224e+01dB,-1.14513479219859e+02°)
1.55755755755755e+05	(-2.55406027180991e+01dB,-1.28623620002221e+02°)	(-3.07938097660149e+01dB,-1.15110039809951e+02°)
1.55855855855855e+05	(-2.55485161314671e+01dB,-1.29257345116176e+02°)	(-3.07945173358794e+01dB,-1.15706330099660e+02°)
1.55955955955955e+05	(-2.55571283371202e+01dB,-1.29890468484173e+02°)	(-3.07959211662990e+01dB,-1.16302270004424e+02°)
1.56056056056055e+05	(-2.55664384452587e+01dB,-1.30522910968480e+02°)	(-3.07980205699496e+01dB,-1.16897779530932e+02°)
1.56156156156155e+05	(-2.55764452410897e+01dB,-1.31154593604639e+02°)	(-3.08008145325930e+01dB,-1.17492778854497e+02°)
1.56256256256255e+05	(-2.55871471862336e+01dB,-1.31785437678284e+02°)	(-3.08043017144905e+01dB,-1.18087188396008e+02°)
1.56356356356356e+05	(-2.55985424206476e+01dB,-1.32415364801370e+02°)	(-3.08084804523327e+01dB,-1.18680928898295e+02°)
1.56456456456456e+05	(-2.56106287650586e+01dB,-1.33044296987617e+02°)	(-3.08133487616799e+01dB,-1.19273921501717e+02°)
1.56556556556556e+05	(-2.56234037238976e+01dB,-1.33672156727017e+02°)	(-3.08189043399033e+01dB,-1.19866087818790e+02°)
1.56656656656656e+05	(-2.56368644887259e+01dB,-1.34298867059201e+02°)	(-3.08251445696187e+01dB,-1.20457350007703e+02°)
1.56756756756756e+05	(-2.56510079421416e+01dB,-1.34924351645532e+02°)	(-3.08320665226007e+01dB,-1.21047630844527e+02°)
1.56856856856856e+05	(-2.56658306621541e+01dB,-1.35548534839741e+02°)	(-3.08396669641640e+01dB,-1.21636853793990e+02°)
1.56956956956956e+05	(-2.56813289270113e+01dB,-1.36171341756949e+02°)	(-3.08479423579991e+01dB,-1.22224943078624e+02°)
1.57057057057056e+05	(-2.56974987204644e+01dB,-1.36792698340948e+02°)	(-3.08568888714449e+01dB,-1.22811823746173e+02°)
1.57157157157156e+05	(-2.57143357374546e+01dB,-1.37412531429574e+02°)	(-3.08665023811827e+01dB,-1.23397421735089e+02°)
1.57257257257256e+05	(-2.57318353902009e+01dB,-1.38030768818058e+02°)	(-3.08767784793331e+01dB,-1.23981663938007e+02°)
1.57357357357357e+05	(-2.57499928146727e+01dB,-1.38647339320221e+02°)	(-3.08877124799362e+01dB,-1.24564478263065e+02°)
1.57457457457457e+05	(-2.57688028774255e+01dB,-1.39262172827400e+02°)	(-3.08992994257956e+01dB,-1.25145793692946e+02°)
1.57557557557557e+05	(-2.57882601827788e+01dB,-1.39875200365001e+02°)	(-3.09115340956652e+01dB,-1.25725540341552e+02°)
1.57657657657657e+05	(-2.58083590803150e+01dB,-1.40486354146578e+02°)	(-3.09244110117563e+01dB,-1.26303649508198e+02°)
1.57757757757757e+05	(-2.58290936726766e+01dB,-1.41095567625353e+02°)	(-3.09379244475438e+01dB,-1.26880053729251e+02°)
1.57857857857857e+05	(-2.58504578236386e+01dB,-1.41702775543098e+02°)	(-3.09520684358472e+01dB,-1.27454686827123e+02°)
1.57957957957957e+05	(-2.58724451664331e+01dB,-1.42307913976317e+02°)	(-3.09668367771638e+01dB,-1.28027483956565e+02°)
1.58058058058057e+05	(-2.58950491123016e+01dB,-1.42910920379660e+02°)	(-3.09822230482307e+01dB,-1.28598381648200e+02°)
1.58158158158157e+05	(-2.59182628592521e+01dB,-1.43511733626540e+02°)	(-3.09982206107904e+01dB,-1.29167317849235e+02°)
1.58258258258257e+05	(-2.59420794009963e+01dB,-1.44110294046891e+02°)	(-3.10148226205372e+01dB,-1.29734231961341e+02°)
1.58358358358358e+05	(-2.59664915360429e+01dB,-1.44706543462062e+02°)	(-3.10320220362198e+01dB,-1.30299064875648e+02°)
1.58458458458458e+05	(-2.59914918769227e+01dB,-1.45300425216823e+02°)	(-3.10498116288760e+01dB,-1.30861759004855e+02°)
1.58558558558558e+05	(-2.60170728595232e+01dB,-1.45891884208465e+02°)	(-3.10681839911764e+01dB,-1.31422258312434e+02°)
1.58658658658658e+05	(-2.60432267525070e+01dB,-1.46480866913012e+02°)	(-3.10871315468520e+01dB,-1.31980508338948e+02°)
1.58758758758758e+05	(-2.60699456667927e+01dB,-1.47067321408542e+02°)	(-3.11066465601856e+01dB,-1.32536456225466e+02°)
1.58858858858858e+05	(-2.60972215650752e+01dB,-1.47651197395643e+02°)	(-3.11267211455403e+01dB,-1.33090050734127e+02°)
1.58958958958958e+05	(-2.61250462713622e+01dB,-1.48232446215029e+02°)	(-3.11473472769072e+01dB,-1.33641242265847e+02°)
1.59059059059058e+05	(-2.61534114805076e+01dB,-1.48811020862356e+02°)	(-3.11685167974472e+01dB,-1.34189982875233e+02°)
1.59159159159158e+05	(-2.61823087677185e+01dB,-1.49386876000271e+02°)	(-3.11902214290088e+01dB,-1.34736226282731e+02°)
1.59259259259258e+05	(-2.62117295980180e+01dB,-1.49959967967756e+02°)	(-3.12124527816000e+01dB,-1.35279927884057e+02°)
1.59359359359358e+05	(-2.62416653356423e+01dB,-1.50530254786814e+02°)	(-3.12352023627961e+01dB,-1.35821044756981e+02°)
1.59459459459459e+05	(-2.62721072533564e+01dB,-1.51097696166562e+02°)	(-3.12584615870643e+01dB,-1.36359535665508e+02°)
1.59559559559559e+05	(-2.63030465416676e+01dB,-1.51662253504807e+02°)	(-3.12822217849881e+01dB,-1.36895361061547e+02°)
1.59659659659659e+05	(-2.63344743179226e+01dB,-1.52223889887168e+02°)	(-3.13064742123741e+01dB,-1.37428483084115e+02°)
1.59759759759759e+05	(-2.63663816352722e+01dB,-1.52782570083822e+02°)	(-3.13312100592269e+01dB,-1.37958865556176e+02°)
1.59859859859859e+05	(-2.63987594914877e+01dB,-1.53338260543972e+02°)	(-3.13564204585752e+01dB,-1.38486473979192e+02°)
1.59959959959959e+05	(-2.64315988376156e+01dB,-1.53890929388100e+02°)	(-3.13820964951373e+01dB,-1.39011275525459e+02°)
1.60060060060059e+05	(-2.64648905864598e+01dB,-1.54440546398114e+02°)	(-3.14082292138130e+01dB,-1.39533239028339e+02°)
1.60160160160159e+05	(-2.64986256208758e+01dB,-1.54987083005463e+02°)	(-3.14348096279885e+01dB,-1.40052334970456e+02°)
1.60260260260259e+05	(-2.65327948018704e+01dB,-1.55530512277338e+02°)	(-3.14618287276455e+01dB,-1.40568535469976e+02°)
1.60360360360359e+05	(-2.65673889764936e+01dB,-1.56070808901023e+02°)	(-3.14892774872645e+01dB,-1.41081814265040e+02°)
1.60460460460460e+05	(-2.66023989855162e+01dB,-1.56607949166521e+02°)	(-3.15171468735116e+01dB,-1.41592146696464e+02°)
1.60560560560560e+05	(-2.66378156708839e+01dB,-1.57141910947542e+02°)	(-3.15454278527040e+01dB,-1.42099509688806e+02°)
1.60660660660660e+05	(-2.66736298829429e+01dB,-1.57672673680942e+02°)	(-3.15741113980449e+01dB,-1.42603881729878e+02°)
1.60760760760760e+05	(-2.67098324874281e+01dB,-1.58200218344733e+02°)	(-3.16031884966230e+01dB,-1.43105242848833e+02°)
1.60860860860860e+05	(-2.67464143722128e+01dB,-1.58724527434736e+02°)	(-3.16326501561716e+01dB,-1.43603574592890e+02°)
1.60960960960960e+05	(-2.67833664538119e+01dB,-1.59245584940003e+02°)	(-3.16624874115833e+01dB,-1.44098860002824e+02°)
1.61061061061060e+05	(-2.68206796836386e+01dB,-1.59763376317076e+02°)	(-3.16926913311762e+01dB,-1.44591083587298e+02°)
1.61161161161160e+05	(-2.68583450540102e+01dB,-1.60277888463200e+02°)	(-3.17232530227103e+01dB,-1.45080231296148e+02°)
