time	I(Ls1)	I(Ls2)
5.517976260915695e-06	-9.801488e-01	-9.560583e-01
5.543690546629827e-06	-1.058517e+00	-1.014999e+00
5.569404832343960e-06	-1.137826e+00	-1.074839e+00
5.595119118058093e-06	-1.218076e+00	-1.135577e+00
5.620833403772226e-06	-1.299267e+00	-1.197214e+00
5.666547689486240e-06	-1.446126e+00	-1.309200e+00
5.712261975200255e-06	-1.593822e+00	-1.422206e+00
5.757976260914269e-06	-1.742356e+00	-1.536234e+00
5.803690546628284e-06	-1.891728e+00	-1.651283e+00
5.849404832342297e-06	-2.041937e+00	-1.767354e+00
5.895119118056311e-06	-2.192983e+00	-1.884446e+00
5.940833403770326e-06	-2.344867e+00	-2.002559e+00
5.957976260913081e-06	-2.401315e+00	-2.046487e+00
5.975119118055836e-06	-2.457571e+00	-2.090290e+00
5.992261975198592e-06	-2.513637e+00	-2.133967e+00
6.009404832341347e-06	-2.569512e+00	-2.177520e+00
6.026547689484103e-06	-2.625196e+00	-2.220947e+00
6.043690546626857e-06	-2.680689e+00	-2.264249e+00
6.060833403769613e-06	-2.735991e+00	-2.307425e+00
6.090833403769435e-06	-2.831969e+00	-2.382382e+00
6.123690546626382e-06	-2.936399e+00	-2.464026e+00
6.156547689483330e-06	-3.038989e+00	-2.544202e+00
6.189404832340278e-06	-3.139739e+00	-2.622910e+00
6.222261975197226e-06	-3.238648e+00	-2.700152e+00
6.255119118054173e-06	-3.335717e+00	-2.775926e+00
6.287976260911122e-06	-3.430946e+00	-2.850233e+00
6.320833403768069e-06	-3.524334e+00	-2.923073e+00
6.333690546625135e-06	-3.560058e+00	-2.950893e+00
6.346547689482202e-06	-3.595363e+00	-2.978366e+00
6.359404832339268e-06	-3.630249e+00	-3.005493e+00
6.372261975196335e-06	-3.664717e+00	-3.032273e+00
6.385119118053401e-06	-3.698766e+00	-3.058706e+00
6.397976260910468e-06	-3.732396e+00	-3.084793e+00
6.410833403767534e-06	-3.765608e+00	-3.110533e+00
6.437976260910231e-06	-3.834396e+00	-3.163780e+00
