Freq.	I(Ls1)	I(Ls2)
1.20820820820821e+05	(-3.89199176994000e+01dB,1.21324063567657e+01°)	(-4.15179855494411e+01dB,6.71746683843772e+00°)
1.20920920920921e+05	(-3.88709951291208e+01dB,1.18887011424135e+01°)	(-4.14731632811936e+01dB,6.50398054292660e+00°)
1.21021021021021e+05	(-3.88221171537884e+01dB,1.16442414971545e+01°)	(-4.14283668153967e+01dB,6.28990547539591e+00°)
1.21121121121121e+05	(-3.87732842392633e+01dB,1.13990276035481e+01°)	(-4.13835964041430e+01dB,6.07524117101126e+00°)
1.21221221221221e+05	(-3.87244968502168e+01dB,1.11530596761699e+01°)	(-4.13388522988326e+01dB,5.85998718168939e+00°)
1.21321321321321e+05	(-3.86757554500345e+01dB,1.09063379615890e+01°)	(-4.12941347501063e+01dB,5.64414307607348e+00°)
1.21421421421421e+05	(-3.86270605007187e+01dB,1.06588627383329e+01°)	(-4.12494440077779e+01dB,5.42770843949867e+00°)
1.21521521521521e+05	(-3.85784124627894e+01dB,1.04106343168401e+01°)	(-4.12047803207659e+01dB,5.21068287394865e+00°)
1.21621621621621e+05	(-3.85298117951854e+01dB,1.01616530393999e+01°)	(-4.11601439370245e+01dB,4.99306599800211e+00°)
1.21721721721721e+05	(-3.84812589551647e+01dB,9.91191928007957e+00°)	(-4.11155351034738e+01dB,4.77485744676993e+00°)
1.21821821821822e+05	(-3.84327543982029e+01dB,9.66143344463793e+00°)	(-4.10709540659297e+01dB,4.55605687182165e+00°)
1.21921921921922e+05	(-3.83842985778925e+01dB,9.41019597042666e+00°)	(-4.10264010690326e+01dB,4.33666394110225e+00°)
1.22022022022022e+05	(-3.83358919458406e+01dB,9.15820732627697e+00°)	(-4.09818763561761e+01dB,4.11667833883813e+00°)
1.22122122122122e+05	(-3.82875349515661e+01dB,8.90546801237330e+00°)	(-4.09373801694348e+01dB,3.89609976543263e+00°)
1.22222222222222e+05	(-3.82392280423965e+01dB,8.65197856011254e+00°)	(-4.08929127494915e+01dB,3.67492793735031e+00°)
1.22322322322322e+05	(-3.81909716633642e+01dB,8.39773953194940e+00°)	(-4.08484743355643e+01dB,3.45316258699064e+00°)
1.22422422422422e+05	(-3.81427662571017e+01dB,8.14275152122727e+00°)	(-4.08040651653323e+01dB,3.23080346255004e+00°)
1.22522522522522e+05	(-3.80946122637373e+01dB,7.88701515199427e+00°)	(-4.07596854748622e+01dB,3.00785032787254e+00°)
1.22622622622622e+05	(-3.80465101207893e+01dB,7.63053107880492e+00°)	(-4.07153354985330e+01dB,2.78430296228892e+00°)
1.22722722722722e+05	(-3.79984602630604e+01dB,7.37329998650629e+00°)	(-4.06710154689613e+01dB,2.56016116044371e+00°)
1.22822822822822e+05	(-3.79504631225318e+01dB,7.11532259000902e+00°)	(-4.06267256169260e+01dB,2.33542473211024e+00°)
1.22922922922923e+05	(-3.79025191282566e+01dB,6.85659963404316e+00°)	(-4.05824661712922e+01dB,2.11009350199353e+00°)
1.23023023023023e+05	(-3.78546287062529e+01dB,6.59713189289827e+00°)	(-4.05382373589358e+01dB,1.88416730952066e+00°)
1.23123123123123e+05	(-3.78067922793974e+01dB,6.33692017014730e+00°)	(-4.04940394046662e+01dB,1.65764600861843e+00°)
1.23223223223223e+05	(-3.77590102673175e+01dB,6.07596529835507e+00°)	(-4.04498725311505e+01dB,1.43052946747834e+00°)
1.23323323323323e+05	(-3.77112830862844e+01dB,5.81426813876981e+00°)	(-4.04057369588365e+01dB,1.20281756830834e+00°)
1.23423423423423e+05	(-3.76636111491056e+01dB,5.55182958099926e+00°)	(-4.03616329058758e+01dB,9.74510207071955e-01°)
1.23523523523523e+05	(-3.76159948650175e+01dB,5.28865054266916e+00°)	(-4.03175605880464e+01dB,7.45607293213235e-01°)
1.23623623623623e+05	(-3.75684346395775e+01dB,5.02473196906579e+00°)	(-4.02735202186758e+01dB,5.16108749369018e-01°)
1.23723723723723e+05	(-3.75209308745568e+01dB,4.76007483276112e+00°)	(-4.02295120085639e+01dB,2.86014511066887e-01°)
1.23823823823823e+05	(-3.74734839678328e+01dB,4.49468013322130e+00°)	(-4.01855361659053e+01dB,5.53245264097872e-02°)
1.23923923923924e+05	(-3.74260943132822e+01dB,4.22854889639738e+00°)	(-4.01415928962125e+01dB,-1.75961244253862e-01°)
1.24024024024024e+05	(-3.73787623006732e+01dB,3.96168217429926e+00°)	(-4.00976824022385e+01dB,-4.07842828673757e-01°)
1.24124124124124e+05	(-3.73314883155591e+01dB,3.69408104455166e+00°)	(-4.00538048839000e+01dB,-6.40320243055920e-01°)
1.24224224224224e+05	(-3.72842727391718e+01dB,3.42574660993278e+00°)	(-4.00099605382000e+01dB,-8.73393492434983e-01°)
1.24324324324324e+05	(-3.72371159483152e+01dB,3.15667999789458e+00°)	(-3.99661495591519e+01dB,-1.10706257106177e+00°)
1.24424424424424e+05	(-3.71900183152592e+01dB,2.88688236006602e+00°)	(-3.99223721377023e+01dB,-1.34132746280461e+00°)
1.24524524524524e+05	(-3.71429802076351e+01dB,2.61635487173739e+00°)	(-3.98786284616553e+01dB,-1.57618814156644e+00°)
1.24624624624624e+05	(-3.70960019883298e+01dB,2.34509873132703e+00°)	(-3.98349187155968e+01dB,-1.81164457171630e+00°)
1.24724724724724e+05	(-3.70490840153818e+01dB,2.07311515982957e+00°)	(-3.97912430808186e+01dB,-2.04769670853608e+00°)
1.24824824824824e+05	(-3.70022266418778e+01dB,1.80040540024577e+00°)	(-3.97476017352438e+01dB,-2.28434449868257e+00°)
1.24924924924925e+05	(-3.69554302158490e+01dB,1.52697071699411e+00°)	(-3.97039948533524e+01dB,-2.52158788066477e+00°)
1.25025025025025e+05	(-3.69086950801694e+01dB,1.25281239530335e+00°)	(-3.96604226061070e+01dB,-2.75942678533668e+00°)
1.25125125125125e+05	(-3.68620215724540e+01dB,9.77931740587169e-01°)	(-3.96168851608797e+01dB,-2.99786113640536e+00°)
1.25225225225225e+05	(-3.68154100249585e+01dB,7.02330077799539e-01°)	(-3.95733826813794e+01dB,-3.23689085095491e+00°)
1.25325325325325e+05	(-3.67688607644790e+01dB,4.26008750771328e-01°)	(-3.95299153275797e+01dB,-3.47651583998612e+00°)
1.25425425425425e+05	(-3.67223741122538e+01dB,1.48969121528435e-01°)	(-3.94864832556478e+01dB,-3.71673600897169e+00°)
1.25525525525525e+05	(-3.66759503838658e+01dB,-1.28787430409071e-01°)	(-3.94430866178737e+01dB,-3.95755125842729e+00°)
1.25625625625625e+05	(-3.66295898891453e+01dB,-4.07259508746998e-01°)	(-3.93997255626011e+01dB,-4.19896148449885e+00°)
1.25725725725725e+05	(-3.65832929320756e+01dB,-6.86445701155746e-01°)	(-3.93564002341583e+01dB,-4.44096657956552e+00°)
1.25825825825825e+05	(-3.65370598106980e+01dB,-9.66344580028207e-01°)	(-3.93131107727906e+01dB,-4.68356643285877e+00°)
1.25925925925926e+05	(-3.64908908170194e+01dB,-1.24695470325613e+00°)	(-3.92698573145939e+01dB,-4.92676093109723e+00°)
1.26026026026026e+05	(-3.64447862369211e+01dB,-1.52827461502652e+00°)	(-3.92266399914488e+01dB,-5.17054995913842e+00°)
1.26126126126126e+05	(-3.63987463500683e+01dB,-1.81030284663592e+00°)	(-3.91834589309561e+01dB,-5.41493340064563e+00°)
1.26226226226226e+05	(-3.63527714298218e+01dB,-2.09303791732443e+00°)	(-3.91403142563738e+01dB,-5.65991113877168e+00°)
1.26326326326326e+05	(-3.63068617431513e+01dB,-2.37647833512839e+00°)	(-3.90972060865551e+01dB,-5.90548305685842e+00°)
1.26426426426426e+05	(-3.62610175505502e+01dB,-2.66062259775202e+00°)	(-3.90541345358876e+01dB,-6.15164903915252e+00°)
1.26526526526526e+05	(-3.62152391059515e+01dB,-2.94546919345817e+00°)	(-3.90110997142340e+01dB,-6.39840897153770e+00°)
1.26626626626626e+05	(-3.61695266566468e+01dB,-3.23101660197763e+00°)	(-3.89681017268745e+01dB,-6.64576274228252e+00°)
1.26726726726726e+05	(-3.61238804432057e+01dB,-3.51726329543766e+00°)	(-3.89251406744502e+01dB,-6.89371024280499e+00°)
1.26826826826826e+05	(-3.60783006993983e+01dB,-3.80420773930874e+00°)	(-3.88822166529084e+01dB,-7.14225136845270e+00°)
1.26926926926927e+05	(-3.60327876521191e+01dB,-4.09184839337053e+00°)	(-3.88393297534497e+01dB,-7.39138601929941e+00°)
1.27027027027027e+05	(-3.59873415213131e+01dB,-4.38018371269625e+00°)	(-3.87964800624761e+01dB,-7.64111410095765e+00°)
1.27127127127127e+05	(-3.59419625199037e+01dB,-4.66921214865521e+00°)	(-3.87536676615418e+01dB,-7.89143552540709e+00°)
1.27227227227227e+05	(-3.58966508537234e+01dB,-4.95893214993451e+00°)	(-3.87108926273048e+01dB,-8.14235021183917e+00°)
1.27327327327327e+05	(-3.58514067214467e+01dB,-5.24934216357811e+00°)	(-3.86681550314814e+01dB,-8.39385808751714e+00°)
1.27427427427427e+05	(-3.58062303145245e+01dB,-5.54044063604507e+00°)	(-3.86254549408015e+01dB,-8.64595908865258e+00°)
1.27527527527527e+05	(-3.57611218171220e+01dB,-5.83222601428506e+00°)	(-3.85827924169672e+01dB,-8.89865316129692e+00°)
1.27627627627627e+05	(-3.57160814060584e+01dB,-6.12469674683196e+00°)	(-3.85401675166123e+01dB,-9.15194026224897e+00°)
1.27727727727727e+05	(-3.56711092507496e+01dB,-6.41785128491574e+00°)	(-3.84975802912648e+01dB,-9.40582035997807e+00°)
1.27827827827827e+05	(-3.56262055131531e+01dB,-6.71168808359137e+00°)	(-3.84550307873109e+01dB,-9.66029343556245e+00°)
1.27927927927928e+05	(-3.55813703477156e+01dB,-7.00620560288535e+00°)	(-3.84125190459616e+01dB,-9.91535948364284e+00°)
1.28028028028028e+05	(-3.55366039013240e+01dB,-7.30140230895952e+00°)	(-3.83700451032217e+01dB,-1.01710185133914e+01°)
1.28128128128128e+05	(-3.54919063132586e+01dB,-7.59727667529227e+00°)	(-3.83276089898613e+01dB,-1.04272705494960e+01°)
1.28228228228228e+05	(-3.54472777151490e+01dB,-7.89382718387615e+00°)	(-3.82852107313891e+01dB,-1.06841156331585e+01°)
1.28328328328328e+05	(-3.54027182309341e+01dB,-8.19105232643255e+00°)	(-3.82428503480288e+01dB,-1.09415538231092e+01°)
1.28428428428428e+05	(-3.53582279768239e+01dB,-8.48895060564269e+00°)	(-3.82005278546980e+01dB,-1.11995851966343e+01°)
1.28528528528528e+05	(-3.53138070612649e+01dB,-8.78752053639488e+00°)	(-3.81582432609897e+01dB,-1.14582098506190e+01°)
1.28628628628628e+05	(-3.52694555849090e+01dB,-9.08676064704796e+00°)	(-3.81159965711565e+01dB,-1.17174279026044e+01°)
1.28728728728728e+05	(-3.52251736405851e+01dB,-9.38666948071069e+00°)	(-3.80737877840970e+01dB,-1.19772394918588e+01°)
1.28828828828828e+05	(-3.51809613132748e+01dB,-9.68724559653602e+00°)	(-3.80316168933466e+01dB,-1.22376447804621e+01°)
1.28928928928929e+05	(-3.51368186800900e+01dB,-9.98848757103132e+00°)	(-3.79894838870692e+01dB,-1.24986439544050e+01°)
1.29029029029029e+05	(-3.50927458102560e+01dB,-1.02903939993836e+01°)	(-3.79473887480532e+01dB,-1.27602372247008e+01°)
1.29129129129129e+05	(-3.50487427650964e+01dB,-1.05929634967991e+01°)	(-3.79053314537105e+01dB,-1.30224248285111e+01°)
1.29229229229229e+05	(-3.50048095980225e+01dB,-1.08961946998578e+01°)	(-3.78633119760776e+01dB,-1.32852070302840e+01°)
1.29329329329329e+05	(-3.49609463545262e+01dB,-1.12000862678816e+01°)	(-3.78213302818211e+01dB,-1.35485841229057e+01°)
1.29429429429429e+05	(-3.49171530721763e+01dB,-1.15046368843170e+01°)	(-3.77793863322452e+01dB,-1.38125564288644e+01°)
1.29529529529529e+05	(-3.48734297806191e+01dB,-1.18098452581310e+01°)	(-3.77374800833039e+01dB,-1.40771243014264e+01°)
1.29629629629629e+05	(-3.48297765015825e+01dB,-1.21157101252203e+01°)	(-3.76956114856149e+01dB,-1.43422881258247e+01°)
1.29729729729729e+05	(-3.47861932488842e+01dB,-1.24222302498334e+01°)	(-3.76537804844781e+01dB,-1.46080483204590e+01°)
1.29829829829829e+05	(-3.47426800284438e+01dB,-1.27294044260054e+01°)	(-3.76119870198976e+01dB,-1.48744053381076e+01°)
1.29929929929929e+05	(-3.46992368382989e+01dB,-1.30372314790053e+01°)	(-3.75702310266060e+01dB,-1.51413596671505e+01°)
1.30030030030030e+05	(-3.46558636686256e+01dB,-1.33457102667948e+01°)	(-3.75285124340936e+01dB,-1.54089118328035e+01°)
1.30130130130130e+05	(-3.46125605017629e+01dB,-1.36548396814987e+01°)	(-3.74868311666410e+01dB,-1.56770623983629e+01°)
1.30230230230230e+05	(-3.45693273122416e+01dB,-1.39646186508868e+01°)	(-3.74451871433544e+01dB,-1.59458119664608e+01°)
1.30330330330330e+05	(-3.45261640668171e+01dB,-1.42750461398669e+01°)	(-3.74035802782063e+01dB,-1.62151611803304e+01°)
1.30430430430430e+05	(-3.44830707245070e+01dB,-1.45861211519872e+01°)	(-3.73620104800785e+01dB,-1.64851107250815e+01°)
1.30530530530530e+05	(-3.44400472366328e+01dB,-1.48978427309499e+01°)	(-3.73204776528101e+01dB,-1.67556613289847e+01°)
1.30630630630630e+05	(-3.43970935468667e+01dB,-1.52102099621336e+01°)	(-3.72789816952487e+01dB,-1.70268137647652e+01°)
1.30730730730730e+05	(-3.43542095912820e+01dB,-1.55232219741260e+01°)	(-3.72375225013062e+01dB,-1.72985688509061e+01°)
1.30830830830830e+05	(-3.43113952984091e+01dB,-1.58368779402643e+01°)	(-3.71960999600179e+01dB,-1.75709274529590e+01°)
1.30930930930930e+05	(-3.42686505892952e+01dB,-1.61511770801854e+01°)	(-3.71547139556070e+01dB,-1.78438904848633e+01°)
1.31031031031031e+05	(-3.42259753775698e+01dB,-1.64661186613822e+01°)	(-3.71133643675516e+01dB,-1.81174589102736e+01°)
1.31131131131131e+05	(-3.41833695695141e+01dB,-1.67817020007700e+01°)	(-3.70720510706576e+01dB,-1.83916337438940e+01°)
1.31231231231231e+05	(-3.41408330641358e+01dB,-1.70979264662581e+01°)	(-3.70307739351347e+01dB,-1.86664160528201e+01°)
1.31331331331331e+05	(-3.40983657532483e+01dB,-1.74147914783291e+01°)	(-3.69895328266772e+01dB,-1.89418069578867e+01°)
1.31431431431431e+05	(-3.40559675215555e+01dB,-1.77322965116242e+01°)	(-3.69483276065495e+01dB,-1.92178076350229e+01°)
1.31531531531531e+05	(-3.40136382467413e+01dB,-1.80504410965344e+01°)	(-3.69071581316754e+01dB,-1.94944193166129e+01°)
1.31631631631631e+05	(-3.39713777995640e+01dB,-1.83692248207973e+01°)	(-3.68660242547328e+01dB,-1.97716432928614e+01°)
1.31731731731731e+05	(-3.39291860439559e+01dB,-1.86886473310987e+01°)	(-3.68249258242520e+01dB,-2.00494809131659e+01°)
1.31831831831831e+05	(-3.38870628371286e+01dB,-1.90087083346781e+01°)	(-3.67838626847196e+01dB,-2.03279335874917e+01°)
1.31931931931931e+05	(-3.38450080296830e+01dB,-1.93294076009396e+01°)	(-3.67428346766862e+01dB,-2.06070027877531e+01°)
1.32032032032032e+05	(-3.38030214657243e+01dB,-1.96507449630648e+01°)	(-3.67018416368796e+01dB,-2.08866900491976e+01°)
1.32132132132132e+05	(-3.37611029829837e+01dB,-1.99727203196295e+01°)	(-3.66608833983226e+01dB,-2.11669969717933e+01°)
1.32232232232232e+05	(-3.37192524129437e+01dB,-2.02953336362231e+01°)	(-3.66199597904551e+01dB,-2.14479252216204e+01°)
1.32332332332332e+05	(-3.36774695809703e+01dB,-2.06185849470692e+01°)	(-3.65790706392622e+01dB,-2.17294765322643e+01°)
1.32432432432432e+05	(-3.36357543064501e+01dB,-2.09424743566488e+01°)	(-3.65382157674062e+01dB,-2.20116527062117e+01°)
1.32532532532532e+05	(-3.35941064029329e+01dB,-2.12670020413236e+01°)	(-3.64973949943644e+01dB,-2.22944556162480e+01°)
1.32632632632632e+05	(-3.35525256782802e+01dB,-2.15921682509605e+01°)	(-3.64566081365716e+01dB,-2.25778872068562e+01°)
1.32732732732732e+05	(-3.35110119348193e+01dB,-2.19179733105552e+01°)	(-3.64158550075676e+01dB,-2.28619494956165e+01°)
1.32832832832832e+05	(-3.34695649695027e+01dB,-2.22444176218566e+01°)	(-3.63751354181505e+01dB,-2.31466445746063e+01°)
1.32932932932932e+05	(-3.34281845740741e+01dB,-2.25715016649885e+01°)	(-3.63344491765349e+01dB,-2.34319746118006e+01°)
1.33033033033033e+05	(-3.33868705352395e+01dB,-2.28992260000713e+01°)	(-3.62937960885150e+01dB,-2.37179418524710e+01°)
1.33133133133133e+05	(-3.33456226348445e+01dB,-2.32275912688399e+01°)	(-3.62531759576337e+01dB,-2.40045486205839e+01°)
1.33233233233233e+05	(-3.33044406500574e+01dB,-2.35565981962603e+01°)	(-3.62125885853570e+01dB,-2.42917973201981e+01°)
1.33333333333333e+05	(-3.32633243535584e+01dB,-2.38862475921421e+01°)	(-3.61720337712535e+01dB,-2.45796904368586e+01°)
1.33433433433433e+05	(-3.32222735137348e+01dB,-2.42165403527471e+01°)	(-3.61315113131798e+01dB,-2.48682305389895e+01°)
1.33533533533533e+05	(-3.31812878948822e+01dB,-2.45474774623942e+01°)	(-3.60910210074714e+01dB,-2.51574202792826e+01°)
1.33633633633633e+05	(-3.31403672574119e+01dB,-2.48790599950583e+01°)	(-3.60505626491392e+01dB,-2.54472623960835e+01°)
1.33733733733733e+05	(-3.30995113580646e+01dB,-2.52112891159646e+01°)	(-3.60101360320716e+01dB,-2.57377597147724e+01°)
1.33833833833833e+05	(-3.30587199501299e+01dB,-2.55441660831758e+01°)	(-3.59697409492425e+01dB,-2.60289151491413e+01°)
1.33933933933933e+05	(-3.30179927836729e+01dB,-2.58776922491729e+01°)	(-3.59293771929252e+01dB,-2.63207317027651e+01°)
1.34034034034034e+05	(-3.29773296057661e+01dB,-2.62118690624289e+01°)	(-3.58890445549119e+01dB,-2.66132124703676e+01°)
1.34134134134134e+05	(-3.29367301607288e+01dB,-2.65466980689740e+01°)	(-3.58487428267391e+01dB,-2.69063606391807e+01°)
1.34234234234234e+05	(-3.28961941903717e+01dB,-2.68821809139521e+01°)	(-3.58084717999198e+01dB,-2.72001794902971e+01°)
1.34334334334334e+05	(-3.28557214342494e+01dB,-2.72183193431683e+01°)	(-3.57682312661802e+01dB,-2.74946724000149e+01°)
1.34434434434434e+05	(-3.28153116299182e+01dB,-2.75551152046266e+01°)	(-3.57280210177039e+01dB,-2.77898428411745e+01°)
1.34534534534534e+05	(-3.27749645132013e+01dB,-2.78925704500561e+01°)	(-3.56878408473821e+01dB,-2.80856943844870e+01°)
1.34634634634634e+05	(-3.27346798184605e+01dB,-2.82306871364273e+01°)	(-3.56476905490686e+01dB,-2.83822306998526e+01°)
1.34734734734734e+05	(-3.26944572788739e+01dB,-2.85694674274550e+01°)	(-3.56075699178435e+01dB,-2.86794555576697e+01°)
1.34834834834834e+05	(-3.26542966267218e+01dB,-2.89089135950894e+01°)	(-3.55674787502807e+01dB,-2.89773728301326e+01°)
1.34934934934934e+05	(-3.26141975936780e+01dB,-2.92490280209937e+01°)	(-3.55274168447238e+01dB,-2.92759864925189e+01°)
1.35035035035035e+05	(-3.25741599111089e+01dB,-2.95898131980079e+01°)	(-3.54873840015673e+01dB,-2.95753006244642e+01°)
1.35135135135135e+05	(-3.25341833103790e+01dB,-2.99312717315969e+01°)	(-3.54473800235448e+01dB,-2.98753194112246e+01°)
1.35235235235235e+05	(-3.24942675231635e+01dB,-3.02734063412835e+01°)	(-3.54074047160237e+01dB,-3.01760471449252e+01°)
1.35335335335335e+05	(-3.24544122817686e+01dB,-3.06162198620662e+01°)	(-3.53674578873067e+01dB,-3.04774882257956e+01°)
1.35435435435435e+05	(-3.24146173194575e+01dB,-3.09597152458179e+01°)	(-3.53275393489393e+01dB,-3.07796471633896e+01°)
1.35535535535535e+05	(-3.23748823707852e+01dB,-3.13038955626683e+01°)	(-3.52876489160254e+01dB,-3.10825285777902e+01°)
1.35635635635635e+05	(-3.23352071719391e+01dB,-3.16487640023665e+01°)	(-3.52477864075487e+01dB,-3.13861372007973e+01°)
1.35735735735735e+05	(-3.22955914610879e+01dB,-3.19943238756256e+01°)	(-3.52079516467011e+01dB,-3.16904778770995e+01°)
1.35835835835835e+05	(-3.22560349787374e+01dB,-3.23405786154454e+01°)	(-3.51681444612186e+01dB,-3.19955555654271e+01°)
1.35935935935935e+05	(-3.22165374680935e+01dB,-3.26875317784143e+01°)	(-3.51283646837240e+01dB,-3.23013753396866e+01°)
1.36036036036036e+05	(-3.21770986754332e+01dB,-3.30351870459902e+01°)	(-3.50886121520765e+01dB,-3.26079423900763e+01°)
1.36136136136136e+05	(-3.21377183504827e+01dB,-3.33835482257566e+01°)	(-3.50488867097288e+01dB,-3.29152620241798e+01°)
1.36236236236236e+05	(-3.20983962468032e+01dB,-3.37326192526565e+01°)	(-3.50091882060915e+01dB,-3.32233396680404e+01°)
1.36336336336336e+05	(-3.20591321221844e+01dB,-3.40824041902006e+01°)	(-3.49695164969045e+01dB,-3.35321808672115e+01°)
1.36436436436436e+05	(-3.20199257390456e+01dB,-3.44329072316493e+01°)	(-3.49298714446159e+01dB,-3.38417912877843e+01°)
1.36536536536536e+05	(-3.19807768648449e+01dB,-3.47841327011690e+01°)	(-3.48902529187690e+01dB,-3.41521767173919e+01°)
1.36636636636636e+05	(-3.19416852724956e+01dB,-3.51360850549596e+01°)	(-3.48506607963957e+01dB,-3.44633430661877e+01°)
1.36736736736736e+05	(-3.19026507407914e+01dB,-3.54887688823535e+01°)	(-3.48110949624186e+01dB,-3.47752963677975e+01°)
1.36836836836836e+05	(-3.18636730548386e+01dB,-3.58421889068847e+01°)	(-3.47715553100602e+01dB,-3.50880427802449e+01°)
1.36936936936936e+05	(-3.18247520064971e+01dB,-3.61963499873268e+01°)	(-3.47320417412600e+01dB,-3.54015885868483e+01°)
1.37037037037036e+05	(-3.17858873948291e+01dB,-3.65512571186986e+01°)	(-3.46925541670997e+01dB,-3.57159401970877e+01°)
1.37137137137137e+05	(-3.17470790265560e+01dB,-3.69069154332364e+01°)	(-3.46530925082358e+01dB,-3.60311041474425e+01°)
1.37237237237237e+05	(-3.17083267165240e+01dB,-3.72633302013325e+01°)	(-3.46136566953407e+01dB,-3.63470871021959e+01°)
1.37337337337337e+05	(-3.16696302881771e+01dB,-3.76205068324362e+01°)	(-3.45742466695517e+01dB,-3.66638958542071e+01°)
1.37437437437437e+05	(-3.16309895740393e+01dB,-3.79784508759195e+01°)	(-3.45348623829281e+01dB,-3.69815373256498e+01°)
1.37537537537537e+05	(-3.15924044162048e+01dB,-3.83371680219036e+01°)	(-3.44955037989161e+01dB,-3.73000185687142e+01°)
1.37637637637637e+05	(-3.15538746668369e+01dB,-3.86966641020458e+01°)	(-3.44561708928234e+01dB,-3.76193467662731e+01°)
1.37737737737737e+05	(-3.15154001886753e+01dB,-3.90569450902849e+01°)	(-3.44168636523001e+01dB,-3.79395292325085e+01°)
1.37837837837837e+05	(-3.14769808555521e+01dB,-3.94180171035448e+01°)	(-3.43775820778300e+01dB,-3.82605734135002e+01°)
1.37937937937937e+05	(-3.14386165529166e+01dB,-3.97798864023939e+01°)	(-3.43383261832291e+01dB,-3.85824868877725e+01°)
1.38038038038037e+05	(-3.14003071783686e+01dB,-4.01425593916585e+01°)	(-3.42990959961532e+01dB,-3.89052773667978e+01°)
1.38138138138138e+05	(-3.13620526422010e+01dB,-4.05060426209895e+01°)	(-3.42598915586143e+01dB,-3.92289526954571e+01°)
1.38238238238238e+05	(-3.13238528679504e+01dB,-4.08703427853806e+01°)	(-3.42207129275054e+01dB,-3.95535208524540e+01°)
1.38338338338338e+05	(-3.12857077929576e+01dB,-4.12354667256357e+01°)	(-3.41815601751342e+01dB,-3.98789899506818e+01°)
1.38438438438438e+05	(-3.12476173689368e+01dB,-4.16014214287849e+01°)	(-3.41424333897654e+01dB,-4.02053682375413e+01°)
1.38538538538538e+05	(-3.12095815625533e+01dB,-4.19682140284456e+01°)	(-3.41033326761729e+01dB,-4.05326640952074e+01°)
1.38638638638638e+05	(-3.11716003560111e+01dB,-4.23358518051295e+01°)	(-3.40642581561998e+01dB,-4.08608860408440e+01°)
1.38738738738738e+05	(-3.11336737476492e+01dB,-4.27043421864907e+01°)	(-3.40252099693278e+01dB,-4.11900427267633e+01°)
1.38838838838838e+05	(-3.10958017525471e+01dB,-4.30736927475154e+01°)	(-3.39861882732564e+01dB,-4.15201429405294e+01°)
1.38938938938938e+05	(-3.10579844031400e+01dB,-4.34439112106496e+01°)	(-3.39471932444902e+01dB,-4.18511956050032e+01°)
1.39039039039038e+05	(-3.10202217498425e+01dB,-4.38150054458633e+01°)	(-3.39082250789361e+01dB,-4.21832097783265e+01°)
1.39139139139139e+05	(-3.09825138616825e+01dB,-4.41869834706500e+01°)	(-3.38692839925098e+01dB,-4.25161946538444e+01°)
1.39239239239239e+05	(-3.09448608269440e+01dB,-4.45598534499575e+01°)	(-3.38303702217508e+01dB,-4.28501595599618e+01°)
1.39339339339339e+05	(-3.09072627538192e+01dB,-4.49336236960491e+01°)	(-3.37914840244481e+01dB,-4.31851139599340e+01°)
1.39439439439439e+05	(-3.08697197710703e+01dB,-4.53083026682930e+01°)	(-3.37526256802738e+01dB,-4.35210674515869e+01°)
1.39539539539539e+05	(-3.08322320287007e+01dB,-4.56838989728760e+01°)	(-3.37137954914271e+01dB,-4.38580297669667e+01°)
1.39639639639639e+05	(-3.07947996986359e+01dB,-4.60604213624413e+01°)	(-3.36749937832878e+01dB,-4.41960107719139e+01°)
1.39739739739739e+05	(-3.07574229754129e+01dB,-4.64378787356465e+01°)	(-3.36362209050779e+01dB,-4.45350204655629e+01°)
1.39839839839839e+05	(-3.07201020768805e+01dB,-4.68162801366383e+01°)	(-3.35974772305348e+01dB,-4.48750689797598e+01°)
1.39939939939939e+05	(-3.06828372449080e+01dB,-4.71956347544435e+01°)	(-3.35587631585921e+01dB,-4.52161665783997e+01°)
1.40040040040039e+05	(-3.06456287461041e+01dB,-4.75759519222726e+01°)	(-3.35200791140707e+01dB,-4.55583236566795e+01°)
1.40140140140140e+05	(-3.06084768725444e+01dB,-4.79572411167322e+01°)	(-3.34814255483793e+01dB,-4.59015507402625e+01°)
1.40240240240240e+05	(-3.05713819425089e+01dB,-4.83395119569446e+01°)	(-3.34428029402242e+01dB,-4.62458584843528e+01°)
1.40340340340340e+05	(-3.05343443012295e+01dB,-4.87227742035705e+01°)	(-3.34042117963288e+01dB,-4.65912576726763e+01°)
1.40440440440440e+05	(-3.04973643216452e+01dB,-4.91070377577343e+01°)	(-3.33656526521618e+01dB,-4.69377592163654e+01°)
1.40540540540540e+05	(-3.04604424051681e+01dB,-4.94923126598438e+01°)	(-3.33271260726754e+01dB,-4.72853741527438e+01°)
1.40640640640640e+05	(-3.04235789824580e+01dB,-4.98786090883076e+01°)	(-3.32886326530525e+01dB,-4.76341136440087e+01°)
1.40740740740740e+05	(-3.03867745142058e+01dB,-5.02659373581411e+01°)	(-3.32501730194632e+01dB,-4.79839889758065e+01°)
1.40840840840840e+05	(-3.03500294919271e+01dB,-5.06543079194613e+01°)	(-3.32117478298297e+01dB,-4.83350115556993e+01°)
1.40940940940940e+05	(-3.03133444387631e+01dB,-5.10437313558655e+01°)	(-3.31733577746018e+01dB,-4.86871929115176e+01°)
1.41041041041040e+05	(-3.02767199102920e+01dB,-5.14342183826906e+01°)	(-3.31350035775391e+01dB,-4.90405446895976e+01°)
