time	I(Ls1)	I(Ls2)
1.114791177463863e-05	4.223727e+00	2.880128e+00
1.115791177463857e-05	4.171065e+00	2.834206e+00
1.116791177463851e-05	4.117774e+00	2.787767e+00
1.117791177463845e-05	4.063856e+00	2.740815e+00
1.118791177463839e-05	4.009316e+00	2.693352e+00
1.119791177463833e-05	3.954158e+00	2.645382e+00
1.121791177463821e-05	3.842001e+00	2.547933e+00
1.124791177463803e-05	3.669226e+00	2.398040e+00
1.126791177463791e-05	3.550970e+00	2.295592e+00
1.128791177463779e-05	3.430466e+00	2.191312e+00
1.130791177463768e-05	3.307715e+00	2.085201e+00
1.132791177463756e-05	3.182717e+00	1.977257e+00
1.134791177463744e-05	3.055471e+00	1.867482e+00
1.136791177463732e-05	2.925979e+00	1.755875e+00
1.138791177463720e-05	2.794239e+00	1.642436e+00
1.141505463177990e-05	2.611924e+00	1.485614e+00
1.144219748892259e-05	2.426136e+00	1.325998e+00
1.146934034606529e-05	2.236874e+00	1.163590e+00
1.149648320320798e-05	2.044138e+00	9.983884e-01
1.152362606035068e-05	1.847928e+00	8.303942e-01
1.155076891749338e-05	1.648245e+00	6.596072e-01
1.157791177463607e-05	1.445087e+00	4.860272e-01
1.158648320320745e-05	1.380382e+00	4.307822e-01
1.159505463177883e-05	1.315390e+00	3.753114e-01
1.160362606035020e-05	1.250110e+00	3.196147e-01
1.161219748892158e-05	1.184544e+00	2.636921e-01
1.162076891749296e-05	1.118689e+00	2.075437e-01
1.162934034606434e-05	1.052548e+00	1.511694e-01
1.163791177463572e-05	9.861193e-01	9.456919e-02
1.164791177463566e-05	9.084429e-01	3.121243e-02
1.165354504467859e-05	8.648038e-01	2.150652e-03
1.165677713736257e-05	8.399143e-01	-9.420842e-03
1.166989049836195e-05	7.390490e-01	-4.064015e-02
1.168300385936133e-05	6.376328e-01	-7.232643e-02
1.169611722036071e-05	5.356657e-01	-1.044797e-01
1.170923058136009e-05	4.331477e-01	-1.370999e-01
1.172234394235947e-05	3.300788e-01	-1.701871e-01
1.173545730335885e-05	2.264590e-01	-2.037413e-01
1.174857066435823e-05	1.222883e-01	-2.377624e-01
1.175857066435817e-05	4.335062e-02	-2.639478e-01
1.176420605081079e-05	2.640116e-03	-2.786611e-01
1.176861761899533e-05	-2.391115e-02	-2.900245e-01
1.180234273745718e-05	-1.507920e-01	-3.759062e-01
1.183606785591902e-05	-2.804032e-01	-4.642713e-01
