time	I(Ls1)	I(Ls2)
5.881259943281487e-06	-2.028547e+00	-2.028547e+00
5.926974228995501e-06	-2.162302e+00	-2.162302e+00
5.942688514709694e-06	-2.207870e+00	-2.207870e+00
5.958402800423886e-06	-2.253308e+00	-2.253308e+00
5.974117086138079e-06	-2.298616e+00	-2.298616e+00
5.989831371852270e-06	-2.343794e+00	-2.343794e+00
6.005545657566463e-06	-2.388842e+00	-2.388842e+00
6.021259943280655e-06	-2.433760e+00	-2.433760e+00
6.036974228994848e-06	-2.478549e+00	-2.478549e+00
6.056974228994729e-06	-2.535211e+00	-2.535211e+00
6.086974228994551e-06	-2.619860e+00	-2.619860e+00
6.116974228994373e-06	-2.703256e+00	-2.703256e+00
6.146974228994195e-06	-2.785399e+00	-2.785399e+00
6.176974228994016e-06	-2.866290e+00	-2.866290e+00
6.206974228993838e-06	-2.945928e+00	-2.945928e+00
6.236974228993660e-06	-3.024314e+00	-3.024314e+00
6.266974228993482e-06	-3.101447e+00	-3.101447e+00
6.286974228993363e-06	-3.151802e+00	-3.151802e+00
6.306974228993244e-06	-3.201260e+00	-3.201260e+00
6.326974228993126e-06	-3.249820e+00	-3.249820e+00
6.346974228993007e-06	-3.297483e+00	-3.297483e+00
6.366974228992888e-06	-3.344248e+00	-3.344248e+00
6.386974228992769e-06	-3.390116e+00	-3.390116e+00
6.406974228992651e-06	-3.435086e+00	-3.435086e+00
6.429831371849657e-06	-3.485243e+00	-3.485243e+00
6.452688514706665e-06	-3.533859e+00	-3.533859e+00
6.475545657563672e-06	-3.580934e+00	-3.580934e+00
6.498402800420679e-06	-3.626467e+00	-3.626467e+00
6.521259943277686e-06	-3.670460e+00	-3.670460e+00
6.544117086134694e-06	-3.712911e+00	-3.712911e+00
6.566974228991700e-06	-3.753821e+00	-3.753821e+00
6.591259943277270e-06	-3.795396e+00	-3.795396e+00
6.615545657562840e-06	-3.834807e+00	-3.834807e+00
6.639831371848410e-06	-3.872055e+00	-3.872055e+00
6.664117086133981e-06	-3.907139e+00	-3.907139e+00
6.688402800419551e-06	-3.940059e+00	-3.940059e+00
6.712688514705121e-06	-3.970816e+00	-3.970816e+00
6.736974228990691e-06	-3.999410e+00	-3.999410e+00
6.766974228990513e-06	-4.031283e+00	-4.031283e+00
6.779831371847579e-06	-4.043833e+00	-4.043833e+00
6.792688514704646e-06	-4.055676e+00	-4.055676e+00
6.805545657561712e-06	-4.066812e+00	-4.066812e+00
6.818402800418779e-06	-4.077241e+00	-4.077241e+00
6.831259943275845e-06	-4.086963e+00	-4.086963e+00
6.844117086132912e-06	-4.095977e+00	-4.095977e+00
6.856974228989978e-06	-4.104285e+00	-4.104285e+00
6.884117086132674e-06	-4.119512e+00	-4.119512e+00
6.911259943275370e-06	-4.131271e+00	-4.131271e+00
6.938402800418066e-06	-4.139560e+00	-4.139560e+00
6.965545657560762e-06	-4.144381e+00	-4.144381e+00
6.992688514703458e-06	-4.145732e+00	-4.145732e+00
7.019831371846154e-06	-4.143615e+00	-4.143615e+00
7.046974228988850e-06	-4.138028e+00	-4.138028e+00
7.091259943274301e-06	-4.121137e+00	-4.121137e+00
7.135545657559752e-06	-4.094054e+00	-4.094054e+00
7.179831371845204e-06	-4.056781e+00	-4.056781e+00
7.224117086130655e-06	-4.009317e+00	-4.009317e+00
7.268402800416106e-06	-3.951662e+00	-3.951662e+00
7.312688514701558e-06	-3.883816e+00	-3.883816e+00
7.356974228987009e-06	-3.805780e+00	-3.805780e+00
7.371259943272638e-06	-3.778310e+00	-3.778310e+00
7.385545657558267e-06	-3.749757e+00	-3.749757e+00
7.399831371843897e-06	-3.720121e+00	-3.720121e+00
7.414117086129527e-06	-3.689402e+00	-3.689402e+00
7.428402800415156e-06	-3.657600e+00	-3.657600e+00
7.442688514700785e-06	-3.624715e+00	-3.624715e+00
7.456974228986415e-06	-3.590747e+00	-3.590747e+00
7.476974228986296e-06	-3.541384e+00	-3.541384e+00
7.506974228986118e-06	-3.463388e+00	-3.463388e+00
7.545545657557317e-06	-3.355904e+00	-3.355904e+00
7.584117086128517e-06	-3.240946e+00	-3.240946e+00
7.622688514699716e-06	-3.118515e+00	-3.118515e+00
7.661259943270917e-06	-2.988611e+00	-2.988611e+00
7.699831371842116e-06	-2.851233e+00	-2.851233e+00
7.738402800413315e-06	-2.706382e+00	-2.706382e+00
7.776974228984514e-06	-2.554057e+00	-2.554057e+00
7.786974228984455e-06	-2.513501e+00	-2.513501e+00
7.796974228984396e-06	-2.472478e+00	-2.472478e+00
7.816974228984277e-06	-2.389048e+00	-2.389048e+00
7.836974228984158e-06	-2.303793e+00	-2.303793e+00
7.866974228983980e-06	-2.172549e+00	-2.172549e+00
7.915545657555120e-06	-1.950375e+00	-1.950375e+00
7.964117086126260e-06	-1.719635e+00	-1.719635e+00
8.012688514697400e-06	-1.480329e+00	-1.480329e+00
8.061259943268541e-06	-1.232458e+00	-1.232458e+00
8.109831371839681e-06	-9.760207e-01	-9.760207e-01
8.158402800410821e-06	-7.110183e-01	-7.110183e-01
8.206974228981961e-06	-4.374502e-01	-4.374502e-01
8.216974228981901e-06	-3.805857e-01	-3.805857e-01
8.226974228981842e-06	-3.234751e-01	-3.234751e-01
8.236974228981783e-06	-2.661185e-01	-2.661185e-01
8.246974228981723e-06	-2.085159e-01	-2.085159e-01
8.256974228981664e-06	-1.506672e-01	-1.506672e-01
8.266974228981604e-06	-9.257251e-02	-9.257251e-02
8.276974228981545e-06	-3.423176e-02	-3.423176e-02
8.282646426526971e-06	-3.480884e-03	-3.480884e-03
8.286740389688938e-06	1.459569e-02	1.459569e-02
8.286747671075586e-06	1.461621e-02	1.461621e-02
8.288875916391274e-06	1.847498e-02	1.847498e-02
8.291004161706963e-06	2.234519e-02	2.234519e-02
8.293132407022651e-06	2.622687e-02	2.622687e-02
8.295260652338339e-06	3.011999e-02	3.011999e-02
8.297388897654027e-06	3.402458e-02	3.402458e-02
8.299517142969716e-06	3.794062e-02	3.794062e-02
8.301645388285404e-06	4.186812e-02	4.186812e-02
8.321645388285285e-06	7.920785e-02	7.920785e-02
8.331645388285226e-06	9.821309e-02	9.821309e-02
8.341645388285166e-06	1.174458e-01	1.174458e-01
8.351645388285107e-06	1.369047e-01	1.369047e-01
8.361645388285047e-06	1.565889e-01	1.565889e-01
8.371645388284988e-06	1.764967e-01	1.764967e-01
8.381645388284929e-06	1.966270e-01	1.966270e-01
8.391645388284869e-06	2.169780e-01	2.169780e-01
8.401645388284810e-06	2.375484e-01	2.375484e-01
8.411645388284750e-06	2.583364e-01	2.583364e-01
8.421645388284691e-06	2.793403e-01	2.793403e-01
8.431645388284632e-06	3.005584e-01	3.005584e-01
8.441645388284572e-06	3.219889e-01	3.219889e-01
8.451645388284513e-06	3.436299e-01	3.436299e-01
8.461645388284453e-06	3.654794e-01	3.654794e-01
8.471645388284394e-06	3.875355e-01	3.875355e-01
8.481645388284335e-06	4.097961e-01	4.097961e-01
8.491645388284275e-06	4.322592e-01	4.322592e-01
8.501645388284216e-06	4.549226e-01	4.549226e-01
8.511645388284157e-06	4.777841e-01	4.777841e-01
8.521645388284097e-06	5.008414e-01	5.008414e-01
8.531645388284038e-06	5.240924e-01	5.240924e-01
8.541645388283978e-06	5.475345e-01	5.475345e-01
8.551645388283919e-06	5.711655e-01	5.711655e-01
8.561645388283860e-06	5.949829e-01	5.949829e-01
8.571645388283800e-06	6.189841e-01	6.189841e-01
8.581645388283741e-06	6.431667e-01	6.431667e-01
8.591645388283681e-06	6.675279e-01	6.675279e-01
8.601645388283622e-06	6.920654e-01	6.920654e-01
8.611645388283563e-06	7.167762e-01	7.167762e-01
8.621645388283503e-06	7.416577e-01	7.416577e-01
8.631645388283444e-06	7.667071e-01	7.667071e-01
8.651645388283325e-06	8.172982e-01	8.172982e-01
8.671645388283206e-06	8.685263e-01	8.685263e-01
8.691645388283088e-06	9.203674e-01	9.203674e-01
8.721645388282909e-06	9.992246e-01	9.992246e-01
8.751645388282731e-06	1.079319e+00	1.079319e+00
8.781645388282553e-06	1.160562e+00	1.160562e+00
8.811645388282375e-06	1.242860e+00	1.242860e+00
8.857359673996388e-06	1.371058e+00	1.371058e+00
8.903073959710404e-06	1.500158e+00	1.500158e+00
8.948788245424417e-06	1.630160e+00	1.630160e+00
8.994502531138432e-06	1.761063e+00	1.761063e+00
9.040216816852446e-06	1.892869e+00	1.892869e+00
9.085931102566461e-06	2.025577e+00	2.025577e+00
9.131645388280474e-06	2.159186e+00	2.159186e+00
9.147359673994666e-06	2.204706e+00	2.204706e+00
9.163073959708860e-06	2.250098e+00	2.250098e+00
9.178788245423051e-06	2.295360e+00	2.295360e+00
9.194502531137245e-06	2.340494e+00	2.340494e+00
