time	I(Ls1)	I(Ls2)
5.615001881069009e-06	-3.282304e+00	-1.258894e+00
5.652144738211645e-06	-3.466228e+00	-1.326263e+00
5.689287595354282e-06	-3.649166e+00	-1.394579e+00
5.726430452496919e-06	-3.831117e+00	-1.463841e+00
5.763573309639555e-06	-4.012084e+00	-1.534050e+00
5.779287595353747e-06	-4.087758e+00	-1.563683e+00
5.795001881067940e-06	-4.162967e+00	-1.593307e+00
5.810716166782132e-06	-4.237713e+00	-1.622924e+00
5.826430452496324e-06	-4.311995e+00	-1.652531e+00
5.842144738210516e-06	-4.385812e+00	-1.682131e+00
5.857859023924709e-06	-4.459165e+00	-1.711722e+00
5.873573309638901e-06	-4.532054e+00	-1.741304e+00
5.912144738210101e-06	-4.709338e+00	-1.814130e+00
5.950716166781301e-06	-4.882011e+00	-1.885700e+00
5.989287595352500e-06	-5.050073e+00	-1.956015e+00
6.027859023923699e-06	-5.213525e+00	-2.025074e+00
6.066430452494899e-06	-5.372367e+00	-2.092877e+00
6.105001881066099e-06	-5.526598e+00	-2.159425e+00
6.143573309637298e-06	-5.676219e+00	-2.224718e+00
6.156430452494364e-06	-5.724533e+00	-2.245835e+00
6.169287595351431e-06	-5.772149e+00	-2.266684e+00
6.182144738208497e-06	-5.819067e+00	-2.287264e+00
6.195001881065564e-06	-5.865286e+00	-2.307575e+00
6.207859023922630e-06	-5.910808e+00	-2.327616e+00
6.220716166779697e-06	-5.955632e+00	-2.347389e+00
6.233573309636763e-06	-5.999757e+00	-2.366892e+00
6.243573309636704e-06	-6.033539e+00	-2.381836e+00
6.263573309636585e-06	-6.099732e+00	-2.411160e+00
6.293573309636407e-06	-6.195506e+00	-2.453674e+00
6.337859023921858e-06	-6.329991e+00	-2.513831e+00
6.382144738207309e-06	-6.453364e+00	-2.568701e+00
6.426430452492761e-06	-6.565625e+00	-2.618282e+00
6.470716166778213e-06	-6.666773e+00	-2.662575e+00
6.515001881063664e-06	-6.756809e+00	-2.701579e+00
6.559287595349115e-06	-6.835733e+00	-2.735296e+00
6.603573309634566e-06	-6.903544e+00	-2.763724e+00
6.633573309634388e-06	-6.941654e+00	-2.778807e+00
6.647859023920017e-06	-6.957774e+00	-2.784953e+00
6.662144738205646e-06	-6.972526e+00	-2.790382e+00
6.676430452491276e-06	-6.985909e+00	-2.795093e+00
6.690716166776906e-06	-6.997924e+00	-2.799086e+00
6.705001881062535e-06	-7.008570e+00	-2.802361e+00
6.719287595348165e-06	-7.017848e+00	-2.804919e+00
6.733573309633794e-06	-7.025757e+00	-2.806759e+00
6.749287595347986e-06	-7.032835e+00	-2.807921e+00
6.765001881062179e-06	-7.038172e+00	-2.808142e+00
6.780716166776371e-06	-7.041768e+00	-2.807422e+00
6.796430452490563e-06	-7.043623e+00	-2.805762e+00
6.812144738204756e-06	-7.043737e+00	-2.803162e+00
6.827859023918948e-06	-7.042111e+00	-2.799622e+00
6.843573309633141e-06	-7.038743e+00	-2.795141e+00
6.887859023918592e-06	-7.019878e+00	-2.777503e+00
6.932144738204043e-06	-6.986367e+00	-2.751612e+00
6.976430452489495e-06	-6.938210e+00	-2.717468e+00
7.020716166774946e-06	-6.875407e+00	-2.675071e+00
7.065001881060397e-06	-6.797958e+00	-2.624421e+00
7.109287595345848e-06	-6.705863e+00	-2.565517e+00
7.153573309631300e-06	-6.599122e+00	-2.498361e+00
7.165001881059803e-06	-6.569106e+00	-2.479575e+00
7.176430452488306e-06	-6.538104e+00	-2.460219e+00
7.187859023916810e-06	-6.506115e+00	-2.440292e+00
7.199287595345314e-06	-6.473140e+00	-2.419795e+00
7.210716166773818e-06	-6.439178e+00	-2.398727e+00
7.222144738202321e-06	-6.404229e+00	-2.377088e+00
7.233573309630825e-06	-6.368293e+00	-2.354879e+00
7.243573309630765e-06	-6.336045e+00	-2.334978e+00
7.253573309630706e-06	-6.303045e+00	-2.314640e+00
7.263573309630646e-06	-6.269295e+00	-2.293865e+00
7.283573309630528e-06	-6.199546e+00	-2.251008e+00
7.313573309630349e-06	-6.089324e+00	-2.183457e+00
7.353573309630112e-06	-5.931530e+00	-2.087080e+00
7.393573309629874e-06	-5.762397e+00	-1.984047e+00
7.433573309629637e-06	-5.581927e+00	-1.874357e+00
7.473573309629399e-06	-5.390117e+00	-1.758012e+00
7.513573309629162e-06	-5.186969e+00	-1.635012e+00
7.553573309628924e-06	-4.972483e+00	-1.505355e+00
7.593573309628687e-06	-4.746659e+00	-1.369043e+00
7.603573309628627e-06	-4.688667e+00	-1.334061e+00
7.613573309628568e-06	-4.630019e+00	-1.298694e+00
7.623573309628508e-06	-4.570720e+00	-1.262946e+00
7.643573309628390e-06	-4.450186e+00	-1.190314e+00
7.673573309628211e-06	-4.264614e+00	-1.078573e+00
7.707859023913723e-06	-4.045083e+00	-9.464692e-01
7.742144738199233e-06	-3.819010e+00	-8.105978e-01
7.776430452484744e-06	-3.586397e+00	-6.709584e-01
7.810716166770254e-06	-3.347242e+00	-5.275510e-01
7.845001881055765e-06	-3.101547e+00	-3.803756e-01
